O,T,value
31,2413,0.715441161
31,2414,0.695125472
31,2415,0.688805493
31,2416,0.704538426
31,2417,0.633678372
31,2418,0.47789554
31,2419,0.567457781
31,2420,0.638884879
31,2421,0.690846857
31,2422,0.702813233
31,2423,0.711518239
31,2424,0.699909273
31,2425,0.7199002
31,2426,0.714002928
31,2427,0.692259315
31,2428,0.612171887
31,2429,0.497453451
31,2430,0.445532713
31,2431,0.45123066
31,2432,0.55646741
31,2433,0.639256036
31,2434,0.674928346
31,2435,0.688908592
31,2436,0.711250181
31,2437,0.673959214
31,2438,0.661814133
31,2439,0.680743139
31,2440,0.67934099
31,2441,0.638163186
31,2442,0.531300906
31,2443,0.432184809
31,2444,0.407313855
