year,T,PV,Wind,Y
2017,1254,0,0.7495,9
2017,1255,0,0.725,9
2017,1256,0.01,0.7057,9
2017,1257,0.067,0.6931,9
2017,1258,0.119,0.6985,9
2017,1259,0.168,0.7249,9
2017,1260,0.2,0.749,9
2017,1261,0.202,0.749,9
2017,1262,0.192,0.7311,9
2017,1263,0.15,0.6954,9
2017,1264,0.08,0.6294,9
2017,1265,0.019,0.5497,9
2017,1266,0,0.4632,9
2017,1267,0,0.3506,9
2017,1268,0,0.2585,9
2017,1269,0,0.2059,9
2017,1270,0,0.1763,9
2017,1271,0,0.1553,9
2017,1272,0,0.1597,9
2017,1273,0,0.1933,9
2017,1274,0,0.2517,9
2017,1275,0,0.3245,9
2017,1276,0,0.4296,9
2017,1277,0,0.5025,9
2017,1278,0,0.5332,9
2017,1279,0,0.5433,9
2017,1280,0.005,0.5569,9
2017,1281,0.052,0.6144,9
2017,1282,0.106,0.6611,9
2017,1283,0.164,0.713,9
2017,1284,0.21,0.7175,9
2017,1285,0.225,0.6964,9
2017,1286,0.205,0.6555,9
2017,1287,0.162,0.5983,9
2017,1288,0.098,0.5264,9
2017,1289,0.028,0.4601,9
2017,1290,0,0.4101,9
2017,1291,0,0.3778,9
2017,1292,0,0.3516,9
2017,1293,0,0.324,9
2017,1294,0,0.3105,9
2017,1295,0,0.3055,9
2017,1296,0,0.2996,9
2017,1297,0,0.2939,9
2017,1298,0,0.2911,9
2017,1299,0,0.2831,9
2017,1300,0,0.2784,9
2017,1301,0,0.2604,9
2017,1302,0,0.2287,9
2017,1303,0,0.1942,9
2017,1304,0.029,0.1698,9
2017,1305,0.138,0.1303,9
2017,1306,0.24,0.1209,9
2017,1307,0.315,0.1065,9
2017,1308,0.325,0.1046,9
2017,1309,0.309,0.1234,9
2017,1310,0.258,0.1396,9
2017,1311,0.185,0.1519,9
2017,1312,0.102,0.1726,9
2017,1313,0.028,0.2245,9
2017,1314,0,0.2901,9
2017,1315,0,0.3554,9
2017,1316,0,0.43,9
2017,1317,0,0.5017,9
2017,1318,0,0.5628,9
2017,1319,0,0.5843,9
2017,1320,0,0.6059,9
2017,1321,0,0.621,9
2017,1322,0,0.643,9
2017,1323,0,0.671,9
2017,1324,0,0.7098,9
2017,1325,0,0.7444,9
2017,1326,0,0.7794,9
2017,1327,0,0.8058,9
2017,1328,0.002,0.8167,9
2017,1329,0.019,0.8145,9
2017,1330,0.055,0.7984,9
2017,1331,0.1,0.7705,9
2017,1332,0.135,0.7331,9
2017,1333,0.16,0.6656,9
2017,1334,0.161,0.5949,9
2017,1335,0.124,0.5169,9
2017,1336,0.071,0.4492,9
2017,1337,0.019,0.3974,9
2017,1338,0,0.357,9
2017,1339,0,0.321,9
2017,1340,0,0.2868,9
2017,1341,0,0.2658,9
2017,1342,0,0.2611,9
2017,1343,0,0.2665,9
2017,1344,0,0.2738,9
2017,1345,0,0.2838,9
2017,1346,0,0.3118,9
2017,1347,0,0.3549,9
2017,1348,0,0.3879,9
2017,1349,0,0.4016,9
2017,1350,0,0.4473,9
2017,1351,0,0.4995,9
2017,1352,0.015,0.5495,9
2017,1353,0.059,0.6046,9
2017,1354,0.114,0.6592,9
2017,1355,0.161,0.6762,9
2017,1356,0.179,0.6844,9
2017,1357,0.185,0.7041,9
2017,1358,0.164,0.7181,9
2017,1359,0.113,0.725,9
2017,1360,0.062,0.7101,9
2017,1361,0.018,0.6892,9
2017,1362,0,0.6568,9
2017,1363,0,0.6381,9
2017,1364,0,0.6136,9
2017,1365,0,0.5844,9
2017,1366,0,0.5637,9
2017,1367,0,0.542,9
2017,1368,0,0.5052,9
2017,1369,0,0.4572,9
2017,1370,0,0.429,9
2017,1371,0,0.4115,9
2017,1372,0,0.378,9
2017,1373,0,0.3357,9
2017,1374,0,0.2965,9
2017,1375,0,0.2682,9
2017,1376,0.005,0.2348,9
2017,1377,0.038,0.1953,9
2017,1378,0.09,0.1816,9
2017,1379,0.157,0.1754,9
2017,1380,0.192,0.1639,9
2017,1381,0.19,0.1508,9
2017,1382,0.166,0.1353,9
2017,1383,0.132,0.1234,9
2017,1384,0.085,0.1156,9
2017,1385,0.03,0.1165,9
2017,1386,0,0.1294,9
2017,1387,0,0.1438,9
2017,1388,0,0.1584,9
2017,1389,0,0.171,9
2017,1390,0,0.1817,9
2017,1391,0,0.1911,9
2017,1392,0,0.2013,9
2017,1393,0,0.208,9
2017,1394,0,0.2073,9
2017,1395,0,0.202,9
2017,1396,0,0.1928,9
2017,1397,0,0.1811,9
2017,1398,0,0.181,9
2017,1399,0,0.1946,9
2017,1400,0.025,0.2069,9
2017,1401,0.115,0.2006,9
2017,1402,0.233,0.2188,9
2017,1403,0.31,0.2334,9
2017,1404,0.34,0.2256,9
2017,1405,0.33,0.2222,9
2017,1406,0.284,0.2323,9
2017,1407,0.212,0.2466,9
2017,1408,0.121,0.2451,9
2017,1409,0.042,0.2441,9
2017,1410,0.001,0.2614,9
2017,1411,0,0.2794,9
2017,1412,0,0.3008,9
2017,1413,0,0.3189,9
2017,1414,0,0.3177,9
2017,1415,0,0.3124,9
2017,1416,0,0.3012,9
2017,1417,0,0.2841,9
2017,1418,0,0.2665,9
2017,1419,0,0.2451,9
2017,1420,0,0.2199,9
2017,1421,0,0.1946,9
2017,1422,0,0.1665,9
2017,1423,0,0.1459,9
2017,1424,0.024,0.134,9
2017,1425,0.1,0.1176,9
2017,1426,0.194,0.1171,9
2017,1427,0.303,0.1397,9
2017,1428,0.346,0.1569,9
2017,1429,0.325,0.1709,9
2017,1430,0.282,0.1796,9
2017,1431,0.213,0.1777,9
2017,1432,0.128,0.1619,9
2017,1433,0.044,0.1524,9
2017,1434,0.001,0.1665,9
2017,1435,0,0.1834,9
2017,1436,0,0.2025,9
2017,1437,0,0.2255,9
2017,1438,0,0.2445,9
2017,1439,0,0.2604,9
2017,1440,0,0.2854,9
2017,1441,0,0.3152,9
2017,1442,0,0.3545,9
2017,1443,0,0.3978,9
2017,1444,0,0.4361,9
2017,1445,0,0.4594,9
2017,1446,0,0.4861,9
2017,1447,0,0.5,9
2017,1448,0.051,0.4944,9
2017,1449,0.162,0.4732,9
2017,1450,0.276,0.5004,9
2017,1451,0.374,0.5673,9
2017,1452,0.429,0.5833,9
2017,1453,0.439,0.5854,9
2017,1454,0.402,0.5913,9
2017,1455,0.32,0.574,9
2017,1456,0.193,0.5187,9
2017,1457,0.07,0.4772,9
2017,1458,0.002,0.4437,9
2017,1459,0,0.3858,9
2017,1460,0,0.3481,9
2017,1461,0,0.3075,9
2017,1462,0,0.2649,9
2017,1463,0,0.2306,9
2017,1464,0,0.2063,9
2017,1465,0,0.1864,9
2017,1466,0,0.1691,9
2017,1467,0,0.1532,9
2017,1468,0,0.1372,9
2017,1469,0,0.1256,9
2017,1470,0,0.1209,9
2017,1471,0,0.1231,9
2017,1472,0.02,0.1299,9
2017,1473,0.073,0.1295,9
2017,1474,0.132,0.1345,9
2017,1475,0.178,0.1558,9
2017,1476,0.205,0.1719,9
2017,1477,0.204,0.1834,9
2017,1478,0.181,0.1899,9
2017,1479,0.136,0.2,9
2017,1480,0.081,0.2146,9
2017,1481,0.028,0.247,9
2017,1482,0.001,0.2861,9
2017,1483,0,0.3079,9
2017,1484,0,0.3171,9
2017,1485,0,0.3247,9
2017,1486,0,0.3335,9
2017,1487,0,0.348,9
2017,1488,0,0.3695,9
2017,1489,0,0.3843,9
2017,1490,0,0.4047,9
2017,1491,0,0.4173,9
2017,1492,0,0.4131,9
2017,1493,0,0.3926,9
2017,1494,0,0.3733,9
2017,1495,0,0.3441,9
2017,1496,0.011,0.3146,9
2017,1497,0.052,0.2872,9
2017,1498,0.116,0.2751,9
2017,1499,0.193,0.2614,9
2017,1500,0.239,0.2451,9
2017,1501,0.229,0.225,9
2017,1502,0.194,0.2108,9
2017,1503,0.156,0.1958,9
2017,1504,0.097,0.1814,9
2017,1505,0.038,0.1765,9
2017,1506,0.001,0.1765,9
2017,1507,0,0.1739,9
2017,1508,0,0.1692,9
2017,1509,0,0.1613,9
2017,1510,0,0.1567,9
2017,1511,0,0.1505,9
2017,1512,0,0.1512,9
2017,1513,0,0.1584,9
2017,1514,0,0.1697,9
2017,1515,0,0.1817,9
2017,1516,0,0.1794,9
2017,1517,0,0.1752,9
2017,1518,0,0.1812,9
2017,1519,0,0.185,9
2017,1520,0.02,0.1862,9
2017,1521,0.085,0.1914,9
2017,1522,0.177,0.2148,9
2017,1523,0.259,0.2209,9
2017,1524,0.311,0.2011,9
2017,1525,0.319,0.1765,9
2017,1526,0.285,0.163,9
2017,1527,0.222,0.1516,9
2017,1528,0.139,0.1349,9
2017,1529,0.054,0.1196,9
2017,1530,0.003,0.1195,9
2017,1531,0,0.1233,9
2017,1532,0,0.1299,9
2017,1533,0,0.1414,9
2017,1534,0,0.1539,9
2017,1535,0,0.1621,9
2017,1536,0,0.1672,9
2017,1537,0,0.1684,9
2017,1538,0,0.1694,9
2017,1539,0,0.1654,9
2017,1540,0,0.1574,9
2017,1541,0,0.1409,9
2017,1542,0,0.1191,9
2017,1543,0,0.1022,9
2017,1544,0.022,0.0904,9
2017,1545,0.086,0.0814,9
2017,1546,0.192,0.0834,9
2017,1547,0.309,0.106,9
2017,1548,0.365,0.1302,9
2017,1549,0.362,0.148,9
2017,1550,0.326,0.1542,9
2017,1551,0.251,0.1514,9
2017,1552,0.154,0.1414,9
2017,1553,0.061,0.1327,9
2017,1554,0.003,0.1476,9
2017,1555,0,0.1717,9
2017,1556,0,0.186,9
2017,1557,0,0.1867,9
2017,1558,0,0.1877,9
2017,1559,0,0.1844,9
2017,1560,0,0.1819,9
2017,1561,0,0.1757,9
2017,1562,0,0.1743,9
2017,1563,0,0.1813,9
2017,1564,0,0.1678,9
2017,1565,0,0.1529,9
2017,1566,0,0.1398,9
2017,1567,0,0.1245,9
2017,1568,0.044,0.1083,9
2017,1569,0.147,0.0928,9
2017,1570,0.298,0.0894,9
2017,1571,0.365,0.1095,9
2017,1572,0.393,0.1225,9
2017,1573,0.357,0.1318,9
2017,1574,0.297,0.1668,9
2017,1575,0.203,0.2021,9
2017,1576,0.109,0.2147,9
2017,1577,0.033,0.2259,9
2017,1578,0.001,0.2643,9
2017,1579,0,0.3218,9
2017,1580,0,0.3656,9
2017,1581,0,0.4095,9
2017,1582,0,0.4367,9
2017,1583,0,0.3838,9
2017,1584,0,0.36,9
2017,1585,0,0.3488,9
2017,1586,0,0.3354,9
2017,1587,0,0.3419,9
2017,1588,0,0.3607,9
2017,1589,0,0.3551,9
2017,1590,0,0.3484,9
2017,1591,0,0.3524,9
2017,1592,0.051,0.356,9
2017,1593,0.137,0.35,9
2017,1594,0.222,0.4337,9
2017,1595,0.299,0.561,9
2017,1596,0.33,0.6067,9
2017,1597,0.344,0.6326,9
2017,1598,0.321,0.649,9
2017,1599,0.249,0.6504,9
2017,1600,0.156,0.63,9
2017,1601,0.07,0.5971,9
2017,1602,0.007,0.5651,9
2017,1603,0,0.5298,9
2017,1604,0,0.4851,9
2017,1605,0,0.4254,9
2017,1606,0,0.4025,9
2017,1607,0,0.3867,9
2017,1608,0,0.3536,9
2017,1609,0,0.324,9
2017,1610,0,0.3091,9
2017,1611,0,0.3273,9
2017,1612,0,0.3719,9
2017,1613,0,0.3961,9
2017,1614,0,0.4239,9
2017,1615,0,0.4412,9
2017,1616,0.041,0.4467,9
2017,1617,0.134,0.4594,9
2017,1618,0.277,0.4694,9
2017,1619,0.428,0.4448,9
2017,1620,0.51,0.4155,9
2017,1621,0.508,0.4051,9
2017,1622,0.46,0.3786,9
2017,1623,0.366,0.3175,9
2017,1624,0.243,0.2559,9
2017,1625,0.113,0.1937,9
2017,1626,0.014,0.1603,9
2017,1627,0,0.1306,9
2017,1628,0,0.0985,9
2017,1629,0,0.0746,9
2017,1630,0,0.0602,9
2017,1631,0,0.0515,9
2017,1632,0,0.057,9
2017,1633,0,0.0765,9
2017,1634,0,0.1068,9
2017,1635,0,0.1336,9
2017,1636,0,0.1516,9
2017,1637,0,0.163,9
2017,1638,0,0.1757,9
2017,1639,0.001,0.1843,9
2017,1640,0.019,0.1876,9
2017,1641,0.058,0.1771,9
2017,1642,0.095,0.172,9
2017,1643,0.125,0.1844,9
2017,1644,0.141,0.1873,9
2017,1645,0.133,0.1883,9
2017,1646,0.116,0.1901,9
2017,1647,0.101,0.1836,9
2017,1648,0.076,0.1749,9
2017,1649,0.039,0.1799,9
2017,1650,0.004,0.215,9
2017,1651,0,0.2548,9
2017,1652,0,0.2727,9
2017,1653,0,0.2791,9
2017,1654,0,0.2856,9
2017,1655,0,0.2863,9
2017,1656,0,0.2769,9
2017,1657,0,0.2704,9
2017,1658,0,0.2721,9
2017,1659,0,0.2697,9
2017,1660,0,0.2594,9
2017,1661,0,0.2555,9
2017,1662,0,0.2471,9
2017,1663,0,0.2276,9
2017,1664,0.016,0.2082,9
2017,1665,0.06,0.1753,9
2017,1666,0.12,0.1445,9
2017,1667,0.189,0.1413,9
2017,1668,0.248,0.1268,9
2017,1669,0.264,0.1041,9
2017,1670,0.236,0.0881,9
2017,1671,0.178,0.0742,9
2017,1672,0.112,0.0561,9
2017,1673,0.051,0.0474,9
2017,1674,0.007,0.0576,9
2017,1675,0,0.0752,9
2017,1676,0,0.0895,9
2017,1677,0,0.0989,9
2017,1678,0,0.1039,9
2017,1679,0,0.1072,9
2017,1680,0,0.1045,9
2017,1681,0,0.1,9
2017,1682,0,0.0951,9
2017,1683,0,0.0902,9
2017,1684,0,0.0911,9
2017,1685,0,0.0962,9
2017,1686,0,0.1017,9
2017,1687,0,0.1067,9
2017,1688,0.018,0.1072,9
2017,1689,0.054,0.0974,9
2017,1690,0.103,0.0901,9
2017,1691,0.169,0.1019,9
2017,1692,0.225,0.118,9
2017,1693,0.238,0.1417,9
2017,1694,0.227,0.1857,9
2017,1695,0.187,0.2403,9
2017,1696,0.125,0.2567,9
2017,1697,0.067,0.2436,9
2017,1698,0.014,0.2723,9
2017,1699,0,0.3013,9
2017,1700,0,0.2915,9
2017,1701,0,0.2887,9
2017,1702,0,0.2843,9
2017,1703,0,0.2855,9
2017,1704,0,0.288,9
2017,1705,0,0.2901,9
2017,1706,0,0.3029,9
2017,1707,0,0.3172,9
2017,1708,0,0.3202,9
2017,1709,0,0.3288,9
2017,1710,0,0.3409,9
2017,1711,0.003,0.3615,9
2017,1712,0.061,0.3484,9
2017,1713,0.208,0.3041,9
2017,1714,0.328,0.3205,9
2017,1715,0.423,0.3436,9
2017,1716,0.461,0.3397,9
2017,1717,0.428,0.3357,9
2017,1718,0.332,0.3358,9
2017,1719,0.227,0.3479,9
2017,1720,0.146,0.3419,9
2017,1721,0.063,0.3183,9
2017,1722,0.008,0.3287,9
2017,1723,0,0.3756,9
2017,1724,0,0.4251,9
2017,1725,0,0.4584,9
2017,1726,0,0.4818,9
2017,1727,0,0.5109,9
2017,1728,0,0.5532,9
2017,1729,0,0.5764,9
2017,1730,0,0.5767,9
2017,1731,0,0.5807,9
2017,1732,0,0.5739,9
2017,1733,0,0.5798,9
2017,1734,0,0.5853,9
2017,1735,0.001,0.5881,9
2017,1736,0.037,0.5929,9
2017,1737,0.113,0.6061,9
2017,1738,0.222,0.6594,9
2017,1739,0.338,0.7093,9
2017,1740,0.414,0.7424,9
2017,1741,0.426,0.7597,9
2017,1742,0.376,0.767,9
2017,1743,0.288,0.7635,9
2017,1744,0.191,0.7406,9
2017,1745,0.094,0.6956,9
2017,1746,0.019,0.6436,9
2017,1747,0,0.5979,9
2017,1748,0,0.5433,9
2017,1749,0,0.4803,9
2017,1750,0,0.4494,9
2017,1751,0,0.4586,9
2017,1752,0,0.4563,9
2017,1753,0,0.4444,9
2017,1754,0,0.4231,9
2017,1755,0,0.3896,9
2017,1756,0,0.3504,9
2017,1757,0,0.3097,9
2017,1758,0,0.2726,9
2017,1759,0.004,0.2371,9
2017,1760,0.071,0.2026,9
2017,1761,0.172,0.1727,9
2017,1762,0.278,0.202,9
2017,1763,0.343,0.2447,9
2017,1764,0.368,0.2709,9
2017,1765,0.378,0.293,9
2017,1766,0.347,0.3122,9
2017,1767,0.296,0.333,9
2017,1768,0.221,0.3354,9
2017,1769,0.114,0.3307,9
2017,1770,0.023,0.3413,9
2017,1771,0,0.3552,9
2017,1772,0,0.3604,9
2017,1773,0,0.3574,9
2017,1774,0,0.3596,9
2017,1775,0,0.3714,9
2017,1776,0,0.3857,9
2017,1777,0,0.4024,9
2017,1778,0,0.4215,9
2017,1779,0,0.4549,9
2017,1780,0,0.453,9
2017,1781,0,0.4616,9
2017,1782,0,0.4819,9
2017,1783,0.001,0.4924,9
2017,1784,0.03,0.5098,9
2017,1785,0.08,0.5524,9
2017,1786,0.134,0.6059,9
2017,1787,0.195,0.6426,9
2017,1788,0.234,0.6592,9
2017,1789,0.26,0.6547,9
2017,1790,0.259,0.6552,9
2017,1791,0.227,0.661,9
2017,1792,0.166,0.654,9
2017,1793,0.084,0.6263,9
2017,1794,0.016,0.5915,9
2017,1795,0,0.5702,9
2017,1796,0,0.552,9
2017,1797,0,0.5322,9
2017,1798,0,0.5378,9
2017,1799,0,0.5514,9
2017,1800,0,0.5638,9
2017,1801,0,0.578,9
2017,1802,0,0.5748,9
2017,1803,0,0.5714,9
2017,1804,0,0.5473,9
2017,1805,0,0.5251,9
2017,1806,0,0.5142,9
2017,1807,0.004,0.4958,9
2017,1808,0.059,0.4693,9
2017,1809,0.124,0.4818,9
2017,1810,0.181,0.512,9
2017,1811,0.207,0.5232,9
2017,1812,0.224,0.536,9
2017,1813,0.222,0.5469,9
2017,1814,0.186,0.548,9
2017,1815,0.113,0.5435,9
2017,1816,0.05,0.5503,9
2017,1817,0.018,0.5612,9
2017,1818,0.003,0.5799,9
2017,1819,0,0.5808,9
2017,1820,0,0.5796,9
2017,1821,0,0.5842,9
2017,1822,0,0.5881,9
2017,1823,0,0.579,9
2017,1824,0,0.5603,9
2017,1825,0,0.5419,9
2017,1826,0,0.5129,9
2017,1827,0,0.4563,9
2017,1828,0,0.3832,9
2017,1829,0,0.3301,9
2017,1830,0,0.2868,9
2017,1831,0.002,0.2597,9
2017,1832,0.036,0.2382,9
2017,1833,0.099,0.2142,9
2017,1834,0.175,0.236,9
2017,1835,0.239,0.2644,9
2017,1836,0.245,0.3045,9
2017,1837,0.205,0.3143,9
2017,1838,0.174,0.3058,9
2017,1839,0.146,0.3028,9
2017,1840,0.104,0.289,9
2017,1841,0.054,0.2688,9
2017,1842,0.01,0.2594,9
2017,1843,0,0.2559,9
2017,1844,0,0.2517,9
2017,1845,0,0.2732,9
2017,1846,0,0.2946,9
2017,1847,0,0.3267,9
2017,1848,0,0.3781,9
2017,1849,0,0.4441,9
2017,1850,0,0.5309,9
2017,1851,0,0.6131,9
2017,1852,0,0.6351,9
2017,1853,0,0.6196,9
2017,1854,0,0.6039,9
2017,1855,0.004,0.5757,9
2017,1856,0.052,0.5254,9
2017,1857,0.127,0.5253,9
2017,1858,0.222,0.581,9
2017,1859,0.323,0.6333,9
2017,1860,0.384,0.6647,9
2017,1861,0.373,0.6773,9
2017,1862,0.318,0.691,9
2017,1863,0.242,0.691,9
2017,1864,0.165,0.6463,9
2017,1865,0.085,0.5457,9
2017,1866,0.022,0.4612,9
2017,1867,0,0.4037,9
2017,1868,0,0.3528,9
2017,1869,0,0.3195,9
2017,1870,0,0.2967,9
2017,1871,0,0.282,9
2017,1872,0,0.273,9
2017,1873,0,0.2804,9
2017,1874,0,0.3103,9
2017,1875,0,0.3517,9
2017,1876,0,0.4125,9
2017,1877,0,0.4937,9
2017,1878,0,0.5621,9
2017,1879,0.001,0.6422,9
2017,1880,0.036,0.6826,9
2017,1881,0.113,0.6966,9
2017,1882,0.179,0.7062,9
2017,1883,0.244,0.7104,9
2017,1884,0.282,0.717,9
2017,1885,0.287,0.7207,9
2017,1886,0.291,0.72,9
2017,1887,0.265,0.7113,9
2017,1888,0.2,0.6798,9
2017,1889,0.114,0.6037,9
2017,1890,0.029,0.5464,9
2017,1891,0,0.511,9
2017,1892,0,0.4812,9
2017,1893,0,0.4706,9
2017,1894,0,0.4774,9
2017,1895,0,0.4982,9
2017,1896,0,0.5169,9
2017,1897,0,0.5274,9
2017,1898,0,0.5474,9
2017,1899,0,0.5765,9
2017,1900,0,0.5937,9
2017,1901,0,0.6015,9
2017,1902,0,0.5986,9
2017,1903,0.015,0.5849,9
2017,1904,0.098,0.579,9
2017,1905,0.197,0.6277,9
2017,1906,0.277,0.6703,9
2017,1907,0.329,0.6825,9
2017,1908,0.341,0.6792,9
2017,1909,0.331,0.6602,9
2017,1910,0.303,0.635,9
2017,1911,0.246,0.5911,9
2017,1912,0.175,0.5179,9
2017,1913,0.092,0.4169,9
2017,1914,0.023,0.3243,9
2017,1915,0,0.27,9
2017,1916,0,0.2299,9
2017,1917,0,0.1946,9
2017,1918,0,0.1679,9
2017,1919,0,0.1457,9
2017,1920,0,0.1316,9
2017,1921,0,0.1244,9
2017,1922,0,0.1312,9
2017,1923,0,0.1476,9
2017,1924,0,0.1734,9
2017,1925,0,0.1966,9
2017,1926,0,0.2245,9
2017,1927,0.012,0.2438,9
2017,1928,0.075,0.2549,9
2017,1929,0.148,0.281,9
2017,1930,0.213,0.348,9
2017,1931,0.267,0.4098,9
2017,1932,0.297,0.4452,9
2017,1933,0.299,0.4705,9
2017,1934,0.276,0.4777,9
2017,1935,0.228,0.4751,9
2017,1936,0.167,0.4576,9
2017,1937,0.098,0.4387,9
2017,1938,0.031,0.4354,9
2017,1939,0,0.4348,9
2017,1940,0,0.4255,9
2017,1941,0,0.4161,9
2017,1942,0,0.4108,9
2017,1943,0,0.4051,9
2017,1944,0,0.3989,9
2017,1945,0,0.3908,9
2017,1946,0,0.385,9
2017,1947,0,0.3785,9
2017,1948,0,0.3697,9
2017,1949,0,0.3555,9
2017,1950,0,0.3468,9
2017,1951,0.012,0.3311,9
2017,1952,0.086,0.3052,9
2017,1953,0.196,0.3376,9
2017,1954,0.318,0.3851,9
2017,1955,0.403,0.3708,9
2017,1956,0.447,0.3401,9
2017,1957,0.462,0.3137,9
2017,1958,0.456,0.2934,9
2017,1959,0.407,0.2842,9
2017,1960,0.29,0.2813,9
2017,1961,0.164,0.2745,9
2017,1962,0.051,0.2611,9
2017,1963,0,0.2634,9
2017,1964,0,0.2637,9
2017,1965,0,0.2593,9
2017,1966,0,0.2497,9
2017,1967,0,0.2389,9
2017,1968,0,0.2275,9
2017,1969,0,0.2021,9
2017,1970,0,0.1835,9
2017,1971,0,0.177,9
2017,1972,0,0.1761,9
2017,1973,0,0.177,9
2017,1974,0,0.1786,9
2017,1975,0.024,0.178,9
2017,1976,0.108,0.1679,9
2017,1977,0.213,0.1714,9
2017,1978,0.33,0.165,9
2017,1979,0.425,0.1596,9
2017,1980,0.476,0.1567,9
2017,1981,0.474,0.1545,9
2017,1982,0.446,0.1534,9
2017,1983,0.386,0.1559,9
2017,1984,0.289,0.1555,9
2017,1985,0.171,0.1446,9
2017,1986,0.058,0.1347,9
2017,1987,0.001,0.1349,9
2017,1988,0,0.1332,9
2017,1989,0,0.1305,9
2017,1990,0,0.1293,9
2017,1991,0,0.1333,9
2017,1992,0,0.1392,9
2017,1993,0,0.1449,9
2017,1994,0,0.1514,9
2017,1995,0,0.1576,9
2017,1996,0,0.1618,9
2017,1997,0,0.163,9
2017,1998,0,0.1612,9
2017,1999,0.039,0.1556,9
2017,2000,0.182,0.1383,9
2017,2001,0.359,0.1148,9
2017,2002,0.49,0.1137,9
2017,2003,0.582,0.1227,9
2017,2004,0.629,0.1284,9
2017,2005,0.629,0.1348,9
2017,2006,0.581,0.1382,9
2017,2007,0.489,0.1388,9
2017,2008,0.356,0.1347,9
2017,2009,0.211,0.1258,9
2017,2010,0.076,0.1253,9
2017,2011,0.001,0.1335,9
2017,2012,0,0.1338,9
2017,2013,0,0.1328,9
2017,2014,0,0.1339,9
2017,2015,0,0.1339,9
2017,2016,0,0.1333,9
2017,2017,0,0.1329,9
2017,2018,0,0.1325,9
2017,2019,0,0.1325,9
2017,2020,0,0.1312,9
2017,2021,0,0.1301,9
2017,2022,0,0.1277,9
2017,2023,0.056,0.1194,9
2017,2024,0.205,0.1017,9
2017,2025,0.369,0.0945,9
2017,2026,0.496,0.0983,9
2017,2027,0.585,0.1149,9
2017,2028,0.626,0.1241,9
2017,2029,0.62,0.1314,9
2017,2030,0.565,0.1366,9
2017,2031,0.464,0.1398,9
2017,2032,0.326,0.1426,9
2017,2033,0.186,0.1405,9
2017,2034,0.068,0.1432,9
2017,2035,0.002,0.1666,9
2017,2036,0,0.1814,9
2017,2037,0,0.1838,9
2017,2038,0,0.1804,9
2017,2039,0,0.1699,9
2017,2040,0,0.1546,9
2017,2041,0,0.1372,9
2017,2042,0,0.1196,9
2017,2043,0,0.1035,9
2017,2044,0,0.0904,9
2017,2045,0,0.0792,9
2017,2046,0,0.0713,9
2017,2047,0.021,0.0672,9
2017,2048,0.097,0.0605,9
2017,2049,0.229,0.0548,9
2017,2050,0.364,0.0588,9
2017,2051,0.477,0.0705,9
2017,2052,0.558,0.0777,9
2017,2053,0.58,0.0787,9
2017,2054,0.545,0.0741,9
2017,2055,0.465,0.0668,9
2017,2056,0.342,0.0602,9
2017,2057,0.204,0.058,9
2017,2058,0.071,0.0671,9
2017,2059,0.001,0.0964,9
2017,2060,0,0.1204,9
2017,2061,0,0.1237,9
2017,2062,0,0.119,9
2017,2063,0,0.1113,9
2017,2064,0,0.1042,9
2017,2065,0,0.0985,9
2017,2066,0,0.0946,9
2017,2067,0,0.0911,9
2017,2068,0,0.0798,9
2017,2069,0,0.0703,9
2017,2070,0,0.066,9
2017,2071,0.011,0.0648,9
2017,2072,0.061,0.0625,9
2017,2073,0.143,0.0613,9
2017,2074,0.244,0.0669,9
2017,2075,0.327,0.0793,9
2017,2076,0.388,0.0941,9
2017,2077,0.402,0.1104,9
2017,2078,0.358,0.126,9
2017,2079,0.269,0.1397,9
2017,2080,0.157,0.1451,9
2017,2081,0.077,0.1388,9
2017,2082,0.025,0.1395,9
2017,2083,0,0.155,9
2017,2084,0,0.1742,9
2017,2085,0,0.1831,9
2017,2086,0,0.192,9
2017,2087,0,0.1911,9
2017,2088,0,0.1823,9
2017,2089,0,0.1736,9
2017,2090,0,0.1698,9
2017,2091,0,0.1659,9
2017,2092,0,0.1552,9
2017,2093,0,0.1503,9
2017,2094,0,0.1523,9
2017,2095,0.009,0.1592,9
2017,2096,0.045,0.1667,9
2017,2097,0.093,0.1906,9
2017,2098,0.146,0.2274,9
2017,2099,0.184,0.2562,9
2017,2100,0.201,0.2977,9
2017,2101,0.191,0.3192,9
2017,2102,0.174,0.346,9
2017,2103,0.136,0.3615,9
2017,2104,0.09,0.3744,9
2017,2105,0.049,0.369,9
2017,2106,0.016,0.3615,9
2017,2107,0,0.3575,9
2017,2108,0,0.3561,9
2017,2109,0,0.3595,9
2017,2110,0,0.3695,9
2017,2111,0,0.4001,9
2017,2112,0,0.3975,9
2017,2113,0,0.3788,9
2017,2114,0,0.364,9
2017,2115,0,0.3435,9
2017,2116,0,0.3767,9
2017,2117,0,0.3775,9
2017,2118,0,0.3599,9
2017,2119,0.014,0.3548,9
2017,2120,0.068,0.3346,9
2017,2121,0.16,0.3327,9
2017,2122,0.279,0.3936,9
2017,2123,0.376,0.4097,9
2017,2124,0.417,0.413,9
2017,2125,0.409,0.4005,9
2017,2126,0.364,0.3869,9
2017,2127,0.29,0.3659,9
2017,2128,0.193,0.3324,9
2017,2129,0.102,0.3057,9
2017,2130,0.034,0.2955,9
2017,2131,0.001,0.2895,9
2017,2132,0,0.2867,9
2017,2133,0,0.2932,9
2017,2134,0,0.3027,9
