year,hour_of_year,PV,Wind
2016,3666.0,0.18,0.3426
2016,3667.0,0.095,0.3098
2016,3668.0,0.033,0.2704
2016,3669.0,0.003,0.2612
2016,3670.0,0.0,0.2645
2016,3671.0,0.0,0.2669
2016,3672.0,0.0,0.2682
2016,3673.0,0.0,0.2715
2016,3674.0,0.0,0.2734
2016,3675.0,0.0,0.2712
2016,3676.0,0.0,0.2672
2016,3677.0,0.013,0.2769
2016,3678.0,0.069,0.2803
2016,3679.0,0.153,0.2893
2016,3680.0,0.259,0.289
2016,3681.0,0.363,0.2817
2016,3682.0,0.457,0.2684
2016,3683.0,0.523,0.2548
2016,3684.0,0.566,0.2439
2016,3685.0,0.579,0.2338
2016,3686.0,0.542,0.224
2016,3687.0,0.476,0.2144
2016,3688.0,0.376,0.2053
2016,3689.0,0.271,0.1951
2016,3690.0,0.174,0.1814
2016,3691.0,0.087,0.1646
2016,3692.0,0.027,0.1454
2016,3693.0,0.001,0.133
2016,3694.0,0.0,0.1241
2016,3695.0,0.0,0.1123
2016,3696.0,0.0,0.1047
2016,3697.0,0.0,0.0966
2016,3698.0,0.0,0.0916
2016,3699.0,0.0,0.0884
2016,3700.0,0.0,0.0875
2016,3701.0,0.011,0.0849
2016,3702.0,0.059,0.0805
2016,3703.0,0.141,0.0813
2016,3704.0,0.248,0.0773
2016,3705.0,0.351,0.0744
2016,3706.0,0.452,0.0706
2016,3707.0,0.548,0.0669
2016,3708.0,0.59,0.0641
2016,3709.0,0.593,0.0628
2016,3710.0,0.557,0.0634
2016,3711.0,0.481,0.065
2016,3712.0,0.383,0.0692
2016,3713.0,0.274,0.0758
2016,3714.0,0.172,0.0827
2016,3715.0,0.09,0.0882
2016,3716.0,0.031,0.0893
2016,3717.0,0.003,0.098
2016,3718.0,0.0,0.1127
2016,3719.0,0.0,0.1204
2016,3720.0,0.0,0.1227
2016,3721.0,0.0,0.1192
2016,3722.0,0.0,0.1178
2016,3723.0,0.0,0.1178
2016,3724.0,0.0,0.1177
2016,3725.0,0.014,0.1135
2016,3726.0,0.069,0.1086
2016,3727.0,0.158,0.1097
2016,3728.0,0.266,0.1142
2016,3729.0,0.371,0.1172
2016,3730.0,0.461,0.1164
2016,3731.0,0.535,0.1149
2016,3732.0,0.575,0.1119
2016,3733.0,0.579,0.1077
2016,3734.0,0.552,0.1024
2016,3735.0,0.485,0.0969
2016,3736.0,0.395,0.0929
2016,3737.0,0.289,0.0902
2016,3738.0,0.193,0.09
2016,3739.0,0.109,0.0929
2016,3740.0,0.04,0.0998
2016,3741.0,0.003,0.1147
2016,3742.0,0.0,0.1218
2016,3743.0,0.0,0.1185
2016,3744.0,0.0,0.1139
2016,3745.0,0.0,0.1096
2016,3746.0,0.0,0.1055
2016,3747.0,0.0,0.0999
2016,3748.0,0.0,0.0923
2016,3749.0,0.018,0.0791
2016,3750.0,0.086,0.0618
2016,3751.0,0.191,0.0546
2016,3752.0,0.315,0.0512
2016,3753.0,0.434,0.0479
2016,3754.0,0.536,0.0432
2016,3755.0,0.613,0.0391
2016,3756.0,0.657,0.0348
2016,3757.0,0.664,0.0327
2016,3758.0,0.629,0.032
2016,3759.0,0.554,0.0321
2016,3760.0,0.457,0.0326
2016,3761.0,0.34,0.0329
2016,3762.0,0.22,0.0341
2016,3763.0,0.119,0.0389
2016,3764.0,0.044,0.0497
2016,3765.0,0.004,0.0646
2016,3766.0,0.0,0.0693
2016,3767.0,0.0,0.0648
2016,3768.0,0.0,0.0592
2016,3769.0,0.0,0.0562
2016,3770.0,0.0,0.0546
2016,3771.0,0.0,0.0549
2016,3772.0,0.0,0.055
2016,3773.0,0.024,0.0525
2016,3774.0,0.099,0.0393
2016,3775.0,0.21,0.0296
2016,3776.0,0.336,0.0268
2016,3777.0,0.451,0.0252
2016,3778.0,0.547,0.0233
2016,3779.0,0.618,0.023
2016,3780.0,0.651,0.0232
2016,3781.0,0.648,0.0235
2016,3782.0,0.606,0.0242
2016,3783.0,0.522,0.0252
2016,3784.0,0.426,0.026
2016,3785.0,0.321,0.0265
2016,3786.0,0.211,0.0271
2016,3787.0,0.113,0.0303
2016,3788.0,0.04,0.037
2016,3789.0,0.004,0.0464
2016,3790.0,0.0,0.0496
2016,3791.0,0.0,0.0483
2016,3792.0,0.0,0.0467
2016,3793.0,0.0,0.0451
2016,3794.0,0.0,0.0424
2016,3795.0,0.0,0.0387
2016,3796.0,0.0,0.0347
2016,3797.0,0.022,0.0303
2016,3798.0,0.085,0.0199
2016,3799.0,0.173,0.0102
2016,3800.0,0.269,0.0083
2016,3801.0,0.356,0.0088
2016,3802.0,0.423,0.0103
2016,3803.0,0.471,0.0125
2016,3804.0,0.489,0.0148
2016,3805.0,0.466,0.0179
2016,3806.0,0.417,0.021
2016,3807.0,0.349,0.0233
2016,3808.0,0.274,0.0239
2016,3809.0,0.196,0.023
2016,3810.0,0.125,0.0211
2016,3811.0,0.067,0.0218
2016,3812.0,0.024,0.0268
2016,3813.0,0.002,0.0312
2016,3814.0,0.0,0.0312
2016,3815.0,0.0,0.03
2016,3816.0,0.0,0.0304
2016,3817.0,0.0,0.0328
2016,3818.0,0.0,0.0385
2016,3819.0,0.0,0.0473
2016,3820.0,0.0,0.0527
2016,3821.0,0.015,0.0514
2016,3822.0,0.074,0.0397
2016,3823.0,0.164,0.032
2016,3824.0,0.273,0.0307
2016,3825.0,0.388,0.0289
2016,3826.0,0.483,0.0271
2016,3827.0,0.547,0.026
2016,3828.0,0.557,0.026
2016,3829.0,0.525,0.0265
2016,3830.0,0.472,0.0287
2016,3831.0,0.398,0.0327
2016,3832.0,0.329,0.038
2016,3833.0,0.253,0.0458
2016,3834.0,0.167,0.0554
2016,3835.0,0.091,0.0669
2016,3836.0,0.033,0.0792
2016,3837.0,0.003,0.0931
2016,3838.0,0.0,0.0965
2016,3839.0,0.0,0.091
2016,3840.0,0.0,0.0835
2016,3841.0,0.0,0.0762
2016,3842.0,0.0,0.0708
2016,3843.0,0.0,0.0687
2016,3844.0,0.0,0.0661
2016,3845.0,0.018,0.0581
2016,3846.0,0.083,0.0463
2016,3847.0,0.179,0.0393
2016,3848.0,0.28,0.0366
2016,3849.0,0.383,0.0345
2016,3850.0,0.473,0.0332
2016,3851.0,0.543,0.0321
2016,3852.0,0.565,0.0297
2016,3853.0,0.543,0.0271
2016,3854.0,0.471,0.026
2016,3855.0,0.386,0.0256
2016,3856.0,0.286,0.0255
2016,3857.0,0.203,0.0273
2016,3858.0,0.127,0.0315
2016,3859.0,0.065,0.0384
2016,3860.0,0.021,0.0469
2016,3861.0,0.002,0.0536
2016,3862.0,0.0,0.0538
2016,3863.0,0.0,0.0488
2016,3864.0,0.0,0.0431
2016,3865.0,0.0,0.0393
2016,3866.0,0.0,0.0389
2016,3867.0,0.0,0.04
2016,3868.0,0.0,0.0409
2016,3869.0,0.008,0.0421
2016,3870.0,0.04,0.0424
2016,3871.0,0.09,0.0443
2016,3872.0,0.148,0.0474
2016,3873.0,0.209,0.0474
2016,3874.0,0.266,0.0418
2016,3875.0,0.308,0.0358
2016,3876.0,0.328,0.031
2016,3877.0,0.329,0.0285
2016,3878.0,0.312,0.0289
2016,3879.0,0.271,0.0316
2016,3880.0,0.217,0.0361
2016,3881.0,0.15,0.0432
2016,3882.0,0.095,0.0528
2016,3883.0,0.049,0.0617
2016,3884.0,0.017,0.0693
2016,3885.0,0.002,0.0758
2016,3886.0,0.0,0.0814
2016,3887.0,0.0,0.0845
2016,3888.0,0.0,0.0853
2016,3889.0,0.0,0.0836
2016,3890.0,0.0,0.08
2016,3891.0,0.0,0.0781
2016,3892.0,0.0,0.0773
2016,3893.0,0.007,0.0765
2016,3894.0,0.034,0.0735
2016,3895.0,0.078,0.0754
2016,3896.0,0.142,0.077
2016,3897.0,0.217,0.0772
2016,3898.0,0.286,0.0764
2016,3899.0,0.336,0.0775
2016,3900.0,0.348,0.0801
2016,3901.0,0.34,0.0815
2016,3902.0,0.308,0.0814
2016,3903.0,0.263,0.0802
2016,3904.0,0.219,0.0788
2016,3905.0,0.167,0.0805
2016,3906.0,0.112,0.0866
2016,3907.0,0.062,0.0978
2016,3908.0,0.021,0.1085
2016,3909.0,0.002,0.1188
2016,3910.0,0.0,0.1268
2016,3911.0,0.0,0.1291
2016,3912.0,0.0,0.1295
2016,3913.0,0.0,0.1272
2016,3914.0,0.0,0.1238
2016,3915.0,0.0,0.1245
2016,3916.0,0.0,0.1233
2016,3917.0,0.009,0.1201
2016,3918.0,0.043,0.1125
2016,3919.0,0.098,0.1153
2016,3920.0,0.162,0.1236
2016,3921.0,0.227,0.1254
2016,3922.0,0.286,0.12
2016,3923.0,0.345,0.1122
2016,3924.0,0.382,0.1051
2016,3925.0,0.39,0.0984
2016,3926.0,0.374,0.0917
2016,3927.0,0.325,0.0851
2016,3928.0,0.271,0.0816
2016,3929.0,0.213,0.081
2016,3930.0,0.149,0.082
2016,3931.0,0.083,0.0816
2016,3932.0,0.031,0.0815
2016,3933.0,0.003,0.0871
2016,3934.0,0.0,0.096
2016,3935.0,0.0,0.1
2016,3936.0,0.0,0.1014
2016,3937.0,0.0,0.1021
2016,3938.0,0.0,0.1014
2016,3939.0,0.0,0.0999
2016,3940.0,0.0,0.0968
2016,3941.0,0.011,0.0918
2016,3942.0,0.051,0.0817
2016,3943.0,0.106,0.0844
2016,3944.0,0.17,0.0906
2016,3945.0,0.239,0.0954
2016,3946.0,0.297,0.1039
2016,3947.0,0.344,0.1144
2016,3948.0,0.367,0.1248
2016,3949.0,0.377,0.1331
2016,3950.0,0.359,0.1376
2016,3951.0,0.341,0.1394
2016,3952.0,0.296,0.1436
2016,3953.0,0.235,0.1497
2016,3954.0,0.162,0.1553
2016,3955.0,0.091,0.1553
2016,3956.0,0.034,0.1459
2016,3957.0,0.003,0.1503
2016,3958.0,0.0,0.1619
2016,3959.0,0.0,0.1597
2016,3960.0,0.0,0.154
2016,3961.0,0.0,0.1487
2016,3962.0,0.0,0.1413
2016,3963.0,0.0,0.1378
2016,3964.0,0.0,0.1366
2016,3965.0,0.017,0.1303
2016,3966.0,0.068,0.1254
2016,3967.0,0.142,0.1429
2016,3968.0,0.225,0.1684
2016,3969.0,0.31,0.1896
2016,3970.0,0.378,0.2063
2016,3971.0,0.415,0.2173
2016,3972.0,0.434,0.2233
2016,3973.0,0.42,0.2249
2016,3974.0,0.382,0.2222
2016,3975.0,0.332,0.2214
2016,3976.0,0.268,0.2212
2016,3977.0,0.196,0.217
2016,3978.0,0.13,0.2046
2016,3979.0,0.069,0.1897
2016,3980.0,0.024,0.177
2016,3981.0,0.002,0.175
2016,3982.0,0.0,0.1769
2016,3983.0,0.0,0.1729
2016,3984.0,0.0,0.1717
2016,3985.0,0.0,0.1683
2016,3986.0,0.0,0.1706
2016,3987.0,0.0,0.1714
2016,3988.0,0.0,0.1737
2016,3989.0,0.009,0.1696
2016,3990.0,0.045,0.1579
2016,3991.0,0.101,0.1621
2016,3992.0,0.175,0.1744
2016,3993.0,0.253,0.1784
2016,3994.0,0.326,0.1823
2016,3995.0,0.368,0.188
2016,3996.0,0.385,0.194
2016,3997.0,0.386,0.1975
2016,3998.0,0.365,0.1976
2016,3999.0,0.318,0.1984
2016,4000.0,0.259,0.2047
2016,4001.0,0.186,0.2141
2016,4002.0,0.121,0.2207
2016,4003.0,0.063,0.2179
2016,4004.0,0.02,0.2175
2016,4005.0,0.001,0.2256
2016,4006.0,0.0,0.2242
2016,4007.0,0.0,0.2141
2016,4008.0,0.0,0.2054
2016,4009.0,0.0,0.1972
2016,4010.0,0.0,0.187
2016,4011.0,0.0,0.1834
2016,4012.0,0.0,0.1765
2016,4013.0,0.009,0.1666
2016,4014.0,0.047,0.1608
2016,4015.0,0.101,0.1629
2016,4016.0,0.162,0.1673
2016,4017.0,0.218,0.1629
2016,4018.0,0.245,0.1527
2016,4019.0,0.268,0.1399
2016,4020.0,0.287,0.1277
2016,4021.0,0.298,0.1184
2016,4022.0,0.285,0.1139
2016,4023.0,0.253,0.1131
2016,4024.0,0.206,0.1152
2016,4025.0,0.156,0.1208
2016,4026.0,0.102,0.1261
2016,4027.0,0.056,0.1257
2016,4028.0,0.018,0.1234
2016,4029.0,0.001,0.1313
2016,4030.0,0.0,0.1406
2016,4031.0,0.0,0.1439
2016,4032.0,0.0,0.1456
2016,4033.0,0.0,0.1502
2016,4034.0,0.0,0.1568
2016,4035.0,0.0,0.1694
2016,4036.0,0.0,0.1783
2016,4037.0,0.01,0.1844
2016,4038.0,0.05,0.188
2016,4039.0,0.119,0.2031
2016,4040.0,0.196,0.2118
2016,4041.0,0.268,0.2212
2016,4042.0,0.334,0.234
2016,4043.0,0.37,0.2459
2016,4044.0,0.381,0.2561
2016,4045.0,0.371,0.2641
2016,4046.0,0.334,0.2722
2016,4047.0,0.291,0.2766
2016,4048.0,0.246,0.2761
2016,4049.0,0.194,0.2717
2016,4050.0,0.143,0.2593
2016,4051.0,0.089,0.2421
2016,4052.0,0.035,0.2173
2016,4053.0,0.004,0.2064
2016,4054.0,0.0,0.2075
2016,4055.0,0.0,0.2072
2016,4056.0,0.0,0.2055
2016,4057.0,0.0,0.201
2016,4058.0,0.0,0.1956
2016,4059.0,0.0,0.1857
2016,4060.0,0.0,0.1687
2016,4061.0,0.022,0.1496
2016,4062.0,0.086,0.1324
2016,4063.0,0.183,0.1237
2016,4064.0,0.298,0.1052
2016,4065.0,0.397,0.0892
2016,4066.0,0.48,0.078
2016,4067.0,0.538,0.0697
2016,4068.0,0.575,0.065
2016,4069.0,0.578,0.0618
2016,4070.0,0.556,0.0586
2016,4071.0,0.491,0.0566
2016,4072.0,0.388,0.0563
2016,4073.0,0.284,0.0564
2016,4074.0,0.184,0.0543
2016,4075.0,0.1,0.051
2016,4076.0,0.036,0.0511
2016,4077.0,0.003,0.0549
2016,4078.0,0.0,0.0568
2016,4079.0,0.0,0.0565
2016,4080.0,0.0,0.0554
2016,4081.0,0.0,0.0553
2016,4082.0,0.0,0.0599
2016,4083.0,0.0,0.0669
2016,4084.0,0.0,0.0728
2016,4085.0,0.014,0.0773
2016,4086.0,0.062,0.0738
2016,4087.0,0.134,0.0778
2016,4088.0,0.217,0.099
2016,4089.0,0.286,0.1336
2016,4090.0,0.331,0.17
2016,4091.0,0.348,0.2049
2016,4092.0,0.333,0.2413
2016,4093.0,0.29,0.2858
2016,4094.0,0.24,0.3242
2016,4095.0,0.196,0.3466
2016,4096.0,0.144,0.3659
2016,4097.0,0.107,0.3913
2016,4098.0,0.071,0.4318
2016,4099.0,0.033,0.4814
2016,4100.0,0.008,0.5146
2016,4101.0,0.0,0.5006
2016,4102.0,0.0,0.482
2016,4103.0,0.0,0.4529
2016,4104.0,0.0,0.4404
2016,4105.0,0.0,0.412
2016,4106.0,0.0,0.3857
2016,4107.0,0.0,0.3735
2016,4108.0,0.0,0.3522
2016,4109.0,0.01,0.3335
2016,4110.0,0.046,0.302
2016,4111.0,0.113,0.3122
2016,4112.0,0.197,0.3285
2016,4113.0,0.298,0.3388
2016,4114.0,0.409,0.3498
2016,4115.0,0.494,0.3631
2016,4116.0,0.538,0.3814
2016,4117.0,0.545,0.3898
2016,4118.0,0.52,0.383
2016,4119.0,0.459,0.3715
2016,4120.0,0.377,0.3557
2016,4121.0,0.29,0.3313
2016,4122.0,0.188,0.2939
2016,4123.0,0.098,0.2353
2016,4124.0,0.035,0.178
2016,4125.0,0.003,0.1432
2016,4126.0,0.0,0.1166
2016,4127.0,0.0,0.091
2016,4128.0,0.0,0.0793
2016,4129.0,0.0,0.0816
2016,4130.0,0.0,0.0902
2016,4131.0,0.0,0.1012
2016,4132.0,0.0,0.1109
2016,4133.0,0.019,0.1192
2016,4134.0,0.079,0.1091
2016,4135.0,0.174,0.1261
2016,4136.0,0.299,0.1769
2016,4137.0,0.417,0.2259
2016,4138.0,0.494,0.2601
2016,4139.0,0.529,0.2793
2016,4140.0,0.557,0.2928
2016,4141.0,0.556,0.3068
2016,4142.0,0.531,0.3239
2016,4143.0,0.466,0.3356
2016,4144.0,0.379,0.3314
2016,4145.0,0.273,0.3147
2016,4146.0,0.158,0.2837
2016,4147.0,0.08,0.2549
2016,4148.0,0.025,0.2467
2016,4149.0,0.001,0.2539
2016,4150.0,0.0,0.2588
2016,4151.0,0.0,0.2639
2016,4152.0,0.0,0.2596
2016,4153.0,0.0,0.2605
2016,4154.0,0.0,0.2485
2016,4155.0,0.0,0.2423
2016,4156.0,0.0,0.2275
2016,4157.0,0.023,0.2086
2016,4158.0,0.084,0.17
2016,4159.0,0.167,0.192
2016,4160.0,0.261,0.2153
2016,4161.0,0.347,0.2308
2016,4162.0,0.425,0.2419
2016,4163.0,0.477,0.2547
2016,4164.0,0.508,0.2663
2016,4165.0,0.522,0.2771
2016,4166.0,0.493,0.2777
2016,4167.0,0.427,0.2629
2016,4168.0,0.339,0.2376
2016,4169.0,0.252,0.2031
2016,4170.0,0.174,0.16
2016,4171.0,0.102,0.1142
2016,4172.0,0.041,0.0849
2016,4173.0,0.005,0.083
2016,4174.0,0.0,0.09
2016,4175.0,0.0,0.0934
2016,4176.0,0.0,0.0955
2016,4177.0,0.0,0.0958
2016,4178.0,0.0,0.093
2016,4179.0,0.0,0.0918
2016,4180.0,0.0,0.0829
2016,4181.0,0.022,0.0676
2016,4182.0,0.075,0.0439
2016,4183.0,0.162,0.0301
2016,4184.0,0.27,0.025
2016,4185.0,0.377,0.0317
2016,4186.0,0.45,0.0442
2016,4187.0,0.517,0.0543
2016,4188.0,0.573,0.0601
2016,4189.0,0.593,0.0591
2016,4190.0,0.554,0.0567
2016,4191.0,0.454,0.0601
2016,4192.0,0.329,0.0706
2016,4193.0,0.22,0.0826
2016,4194.0,0.129,0.0861
2016,4195.0,0.074,0.0876
2016,4196.0,0.031,0.0942
2016,4197.0,0.003,0.1071
2016,4198.0,0.0,0.1191
2016,4199.0,0.0,0.1218
2016,4200.0,0.0,0.1184
2016,4201.0,0.0,0.124
2016,4202.0,0.0,0.1207
2016,4203.0,0.0,0.1108
2016,4204.0,0.0,0.1027
2016,4205.0,0.022,0.0927
2016,4206.0,0.089,0.0692
2016,4207.0,0.187,0.0666
2016,4208.0,0.302,0.0721
2016,4209.0,0.414,0.076
2016,4210.0,0.496,0.0793
2016,4211.0,0.533,0.0853
2016,4212.0,0.539,0.0945
2016,4213.0,0.513,0.103
2016,4214.0,0.472,0.1063
2016,4215.0,0.408,0.1024
2016,4216.0,0.341,0.0952
2016,4217.0,0.261,0.0849
2016,4218.0,0.178,0.0722
2016,4219.0,0.103,0.062
2016,4220.0,0.039,0.0571
2016,4221.0,0.003,0.0602
2016,4222.0,0.0,0.0669
2016,4223.0,0.0,0.0718
2016,4224.0,0.0,0.0739
2016,4225.0,0.0,0.0745
2016,4226.0,0.0,0.0746
2016,4227.0,0.0,0.0747
2016,4228.0,0.0,0.0728
2016,4229.0,0.02,0.067
2016,4230.0,0.081,0.0528
2016,4231.0,0.166,0.0473
2016,4232.0,0.269,0.0471
2016,4233.0,0.368,0.0475
2016,4234.0,0.451,0.0492
2016,4235.0,0.485,0.0534
2016,4236.0,0.458,0.0598
2016,4237.0,0.424,0.0685
2016,4238.0,0.398,0.0781
2016,4239.0,0.358,0.087
2016,4240.0,0.299,0.0916
2016,4241.0,0.222,0.0883
2016,4242.0,0.155,0.0851
2016,4243.0,0.09,0.081
2016,4244.0,0.035,0.0788
2016,4245.0,0.003,0.0824
2016,4246.0,0.0,0.0868
2016,4247.0,0.0,0.0898
2016,4248.0,0.0,0.0907
2016,4249.0,0.0,0.0889
2016,4250.0,0.0,0.0884
2016,4251.0,0.0,0.0892
2016,4252.0,0.0,0.0896
2016,4253.0,0.019,0.0861
2016,4254.0,0.077,0.067
2016,4255.0,0.159,0.0651
2016,4256.0,0.263,0.07
2016,4257.0,0.377,0.076
2016,4258.0,0.453,0.0872
2016,4259.0,0.492,0.1062
2016,4260.0,0.496,0.1367
2016,4261.0,0.472,0.1784
2016,4262.0,0.403,0.2172
2016,4263.0,0.315,0.242
2016,4264.0,0.226,0.2563
2016,4265.0,0.162,0.2587
2016,4266.0,0.106,0.2459
2016,4267.0,0.057,0.2363
2016,4268.0,0.019,0.2508
2016,4269.0,0.001,0.2813
2016,4270.0,0.0,0.3216
2016,4271.0,0.0,0.3441
2016,4272.0,0.0,0.3397
2016,4273.0,0.0,0.3359
2016,4274.0,0.0,0.3345
2016,4275.0,0.0,0.3321
2016,4276.0,0.0,0.3256
2016,4277.0,0.022,0.3078
2016,4278.0,0.087,0.3118
2016,4279.0,0.182,0.3938
2016,4280.0,0.286,0.4264
2016,4281.0,0.38,0.4302
2016,4282.0,0.452,0.4263
2016,4283.0,0.505,0.4212
2016,4284.0,0.532,0.4261
2016,4285.0,0.53,0.4353
2016,4286.0,0.506,0.4447
2016,4287.0,0.446,0.4499
2016,4288.0,0.354,0.4391
2016,4289.0,0.245,0.4173
2016,4290.0,0.142,0.3756
2016,4291.0,0.078,0.3065
2016,4292.0,0.029,0.2267
2016,4293.0,0.004,0.1937
2016,4294.0,0.0,0.1888
2016,4295.0,0.0,0.1947
2016,4296.0,0.0,0.2139
2016,4297.0,0.0,0.2207
2016,4298.0,0.0,0.2135
2016,4299.0,0.0,0.1909
2016,4300.0,0.0,0.1739
2016,4301.0,0.024,0.1489
2016,4302.0,0.092,0.1115
2016,4303.0,0.192,0.1102
2016,4304.0,0.287,0.1203
2016,4305.0,0.335,0.1274
2016,4306.0,0.356,0.1432
2016,4307.0,0.375,0.163
2016,4308.0,0.378,0.1806
2016,4309.0,0.344,0.186
2016,4310.0,0.286,0.185
2016,4311.0,0.228,0.1818
2016,4312.0,0.177,0.1705
2016,4313.0,0.145,0.1548
2016,4314.0,0.104,0.1431
2016,4315.0,0.062,0.1337
2016,4316.0,0.024,0.1269
2016,4317.0,0.002,0.131
2016,4318.0,0.0,0.1354
2016,4319.0,0.0,0.141
2016,4320.0,0.0,0.1502
2016,4321.0,0.0,0.1597
2016,4322.0,0.0,0.1562
2016,4323.0,0.0,0.1457
2016,4324.0,0.0,0.1322
2016,4325.0,0.015,0.1191
2016,4326.0,0.06,0.1081
2016,4327.0,0.12,0.1149
2016,4328.0,0.184,0.1394
2016,4329.0,0.236,0.1676
2016,4330.0,0.277,0.1957
2016,4331.0,0.306,0.2206
2016,4332.0,0.311,0.2315
2016,4333.0,0.312,0.2344
2016,4334.0,0.315,0.2285
2016,4335.0,0.306,0.2222
2016,4336.0,0.287,0.223
2016,4337.0,0.242,0.2209
2016,4338.0,0.17,0.2053
2016,4339.0,0.094,0.1833
2016,4340.0,0.036,0.1718
2016,4341.0,0.003,0.1804
2016,4342.0,0.0,0.198
2016,4343.0,0.0,0.2087
2016,4344.0,0.0,0.2153
2016,4345.0,0.0,0.2152
2016,4346.0,0.0,0.2139
2016,4347.0,0.0,0.209
2016,4348.0,0.0,0.2049
2016,4349.0,0.023,0.1897
2016,4350.0,0.087,0.1641
2016,4351.0,0.175,0.1908
2016,4352.0,0.275,0.2123
2016,4353.0,0.365,0.2327
2016,4354.0,0.413,0.2548
2016,4355.0,0.437,0.2794
2016,4356.0,0.432,0.3065
2016,4357.0,0.413,0.3286
2016,4358.0,0.381,0.344
2016,4359.0,0.345,0.3502
2016,4360.0,0.28,0.3474
2016,4361.0,0.207,0.3395
2016,4362.0,0.13,0.3204
2016,4363.0,0.073,0.2735
2016,4364.0,0.026,0.2409
2016,4365.0,0.002,0.2427
2016,4366.0,0.0,0.2298
2016,4367.0,0.0,0.2376
2016,4368.0,0.0,0.2618
2016,4369.0,0.0,0.2783
2016,4370.0,0.0,0.2915
2016,4371.0,0.0,0.311
2016,4372.0,0.0,0.3199
2016,4373.0,0.017,0.2977
2016,4374.0,0.077,0.2782
2016,4375.0,0.174,0.2989
2016,4376.0,0.292,0.3111
2016,4377.0,0.378,0.3191
2016,4378.0,0.453,0.3307
2016,4379.0,0.485,0.3409
2016,4380.0,0.479,0.3465
2016,4381.0,0.475,0.344
2016,4382.0,0.447,0.3362
2016,4383.0,0.382,0.3247
2016,4384.0,0.302,0.3124
2016,4385.0,0.224,0.3024
2016,4386.0,0.153,0.2836
2016,4387.0,0.089,0.2574
2016,4388.0,0.033,0.2367
2016,4389.0,0.002,0.2315
2016,4390.0,0.0,0.2336
2016,4391.0,0.0,0.2379
2016,4392.0,0.0,0.2462
2016,4393.0,0.0,0.2513
2016,4394.0,0.0,0.2512
2016,4395.0,0.0,0.2551
2016,4396.0,0.0,0.2543
2016,4397.0,0.02,0.2564
2016,4398.0,0.074,0.262
2016,4399.0,0.147,0.2982
2016,4400.0,0.237,0.3574
2016,4401.0,0.328,0.4065
2016,4402.0,0.398,0.4381
2016,4403.0,0.44,0.4461
2016,4404.0,0.466,0.4621
2016,4405.0,0.46,0.4624
2016,4406.0,0.433,0.4698
2016,4407.0,0.382,0.4747
2016,4408.0,0.313,0.4732
2016,4409.0,0.245,0.4644
2016,4410.0,0.167,0.4326
2016,4411.0,0.096,0.3766
2016,4412.0,0.037,0.3374
2016,4413.0,0.002,0.3233
2016,4414.0,0.0,0.313
2016,4415.0,0.0,0.301
2016,4416.0,0.0,0.294
2016,4417.0,0.0,0.2853
2016,4418.0,0.0,0.2803
2016,4419.0,0.0,0.2768
2016,4420.0,0.0,0.2683
2016,4421.0,0.02,0.2477
2016,4422.0,0.083,0.2206
2016,4423.0,0.182,0.2559
2016,4424.0,0.294,0.2884
2016,4425.0,0.39,0.3062
2016,4426.0,0.459,0.3202
2016,4427.0,0.495,0.3345
2016,4428.0,0.522,0.3471
2016,4429.0,0.517,0.3541
2016,4430.0,0.482,0.3492
2016,4431.0,0.431,0.3346
2016,4432.0,0.365,0.3236
2016,4433.0,0.281,0.2982
2016,4434.0,0.188,0.2625
2016,4435.0,0.102,0.2082
2016,4436.0,0.037,0.1542
2016,4437.0,0.003,0.137
2016,4438.0,0.0,0.1341
2016,4439.0,0.0,0.1278
2016,4440.0,0.0,0.1195
2016,4441.0,0.0,0.1144
2016,4442.0,0.0,0.1078
2016,4443.0,0.0,0.102
2016,4444.0,0.0,0.0925
2016,4445.0,0.017,0.08
2016,4446.0,0.071,0.0629
2016,4447.0,0.151,0.0518
2016,4448.0,0.241,0.0517
2016,4449.0,0.319,0.0573
2016,4450.0,0.382,0.0657
2016,4451.0,0.425,0.0743
2016,4452.0,0.444,0.0823
2016,4453.0,0.431,0.0919
2016,4454.0,0.402,0.1009
2016,4455.0,0.339,0.1058
2016,4456.0,0.271,0.1043
2016,4457.0,0.209,0.1058
2016,4458.0,0.146,0.1135
2016,4459.0,0.082,0.1212
2016,4460.0,0.027,0.1366
2016,4461.0,0.002,0.1552
2016,4462.0,0.0,0.1683
2016,4463.0,0.0,0.1766
2016,4464.0,0.0,0.1839
2016,4465.0,0.0,0.2007
2016,4466.0,0.0,0.2202
2016,4467.0,0.0,0.2424
2016,4468.0,0.0,0.243
2016,4469.0,0.015,0.2304
2016,4470.0,0.073,0.2005
2016,4471.0,0.171,0.2022
2016,4472.0,0.295,0.1928
2016,4473.0,0.417,0.1791
2016,4474.0,0.503,0.1774
2016,4475.0,0.547,0.1869
2016,4476.0,0.563,0.2055
2016,4477.0,0.564,0.2332
2016,4478.0,0.526,0.2649
2016,4479.0,0.463,0.286
2016,4480.0,0.386,0.2909
2016,4481.0,0.294,0.2858
2016,4482.0,0.195,0.2678
2016,4483.0,0.104,0.2284
2016,4484.0,0.041,0.1834
2016,4485.0,0.003,0.1697
2016,4486.0,0.0,0.1825
2016,4487.0,0.0,0.1781
2016,4488.0,0.0,0.1669
2016,4489.0,0.0,0.1573
2016,4490.0,0.0,0.1412
2016,4491.0,0.0,0.121
2016,4492.0,0.0,0.102
