Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy,Dual_charge_b,Dual_discharge_b,Dual_energy_b,both_binding
H2,643,24,0,0,0,0,1,0,0
H2,643,26,0,0,0,0,0,0,0
H2,643,27,0,0,0,0,0,0,0
H2,643,29,0,0,0,1,0,0,0
H2,643,30,0,0,0,0,0,0,0
H2,643,4,0,0,0,1,0,0,0
H2,643,7,-6.07E-07,-2.38E-06,-27.24438786,1,0,1,1
H2,643,8,0,0,0,1,0,0,0
H2,644,11,0,0,0,1,0,0,0
H2,644,12,0,0,0,0,0,0,0
H2,644,13,0,0,0,1,0,0,0
H2,644,19,0,0,0,0,0,0,0
H2,644,1,0,0,0,1,0,0,0
H2,644,22,0,0,0,1,0,0,0
H2,644,23,0,0,0,1,0,0,0
H2,644,24,0,0,0,0,0,0,0
H2,644,26,0,0,0,0,1,0,0
H2,644,27,0,0,0,0,0,0,0
H2,644,29,0,0,0,1,0,0,0
H2,644,30,0,0,0,0,0,0,0
H2,644,4,0,0,0,1,0,0,0
H2,644,7,0,0,0,0,1,0,0
H2,644,8,0,0,0,1,0,0,0
H2,645,11,0,0,0,1,0,0,0
H2,645,12,0,0,0,0,0,0,0
H2,645,13,0,0,0,1,0,0,0
H2,645,19,0,0,0,0,0,0,0
H2,645,1,0,0,0,1,0,0,0
H2,645,22,0,0,0,1,0,0,0
H2,645,23,0,0,0,1,0,0,0
H2,645,24,0,0,0,0,1,0,0
H2,645,26,0,0,0,0,1,0,0
H2,645,27,0,0,0,0,0,0,0
H2,645,29,0,0,0,0,0,0,0
H2,645,30,0,0,0,0,0,0,0
H2,645,4,0,0,0,1,0,0,0
H2,645,7,0,0,0,0,0,0,0
H2,645,8,0,0,0,1,0,0,0
H2,646,11,0,0,0,1,0,0,0
H2,646,12,0,0,0,0,0,0,0
H2,646,13,0,0,0,1,0,0,0
H2,646,19,0,0,0,0,0,0,0
H2,646,1,0,0,0,1,0,0,0
H2,646,22,0,0,0,1,0,0,0
H2,646,23,0,0,0,1,0,0,0
H2,646,24,0,0,0,0,1,0,0
H2,646,26,0,0,0,0,0,0,0
H2,646,27,0,0,0,1,0,0,0
H2,646,29,0,0,0,0,1,0,0
H2,646,30,0,0,0,1,0,0,0
H2,646,4,0,0,0,1,0,0,0
H2,646,7,0,0,0,0,1,0,0
H2,646,8,0,0,0,1,0,0,0
H2,647,11,0,0,0,1,0,0,0
H2,647,12,0,0,0,0,0,0,0
H2,647,13,0,0,0,1,0,0,0
H2,647,19,0,0,0,0,0,0,0
H2,647,1,0,0,0,1,0,0,0
H2,647,22,0,0,0,1,0,0,0
H2,647,23,0,0,0,0,0,0,0
H2,647,24,0,0,0,0,1,0,0
H2,647,26,0,0,0,0,1,0,0
H2,647,27,0,0,0,1,0,0,0
H2,647,29,0,0,0,0,1,0,0
H2,647,30,0,0,0,1,0,0,0
H2,647,4,0,0,0,1,0,0,0
H2,647,7,0,0,0,0,0,0,0
H2,647,8,0,0,0,1,0,0,0
H2,648,11,0,0,0,1,0,0,0
H2,648,12,0,0,0,0,0,0,0
H2,648,13,0,0,0,1,0,0,0
H2,648,19,0,0,0,0,0,0,0
H2,648,1,0,0,0,1,0,0,0
H2,648,22,0,0,0,1,0,0,0
H2,648,23,0,0,0,0,0,0,0
H2,648,24,0,0,0,1,0,0,0
H2,648,26,0,0,0,0,1,0,0
H2,648,27,0,0,0,1,0,0,0
H2,648,29,0,0,0,1,0,0,0
H2,648,30,0,0,0,1,0,0,0
H2,648,4,0,0,0,1,0,0,0
H2,648,7,0,0,0,0,1,0,0
H2,648,8,0,0,0,1,0,0,0
H2,649,11,0,0,0,1,0,0,0
H2,649,12,0,0,0,0,0,0,0
H2,649,13,0,0,0,1,0,0,0
H2,649,19,0,0,0,1,0,0,0
H2,649,1,0,0,0,1,0,0,0
H2,649,22,0,0,0,0,0,0,0
H2,649,23,0,0,0,0,0,0,0
H2,649,24,0,0,0,1,0,0,0
H2,649,26,0,0,0,1,0,0,0
H2,649,27,0,0,0,0,0,0,0
H2,649,29,0,0,0,1,0,0,0
H2,649,30,0,0,0,1,0,0,0
H2,649,4,0,0,0,1,0,0,0
H2,649,7,0,0,0,0,0,0,0
H2,649,8,-6.13E-07,-8.20E-06,-5.720031014,1,0,1,1
H2,650,11,0,0,0,1,0,0,0
H2,650,12,0,0,0,0,1,0,0
H2,650,13,-6.07E-07,-108.1092039,-1.640532862,1,0,1,1
H2,650,19,0,0,0,1,0,0,0
H2,650,1,-6.07E-07,-120.121354,-4.246516421,1,0,1,1
H2,650,22,0,0,0,0,1,0,0
H2,650,23,0,0,0,1,0,0,0
H2,650,24,0,0,0,1,0,0,0
H2,650,26,0,0,0,1,0,0,0
H2,650,27,0,0,0,0,0,0,0
H2,650,29,0,0,0,1,0,0,0
H2,650,30,0,0,0,1,0,0,0
H2,650,4,0,0,0,1,0,0,0
H2,650,7,0,0,0,0,0,0,0
H2,650,8,0,0,0,0,0,0,0
H2,651,11,0,0,0,1,0,0,0
H2,651,12,0,0,0,0,0,0,0
H2,651,13,0,0,0,0,0,1,0
H2,651,19,0,0,0,0,0,0,0
H2,651,1,0,0,0,0,0,0,0
H2,651,22,0,0,0,0,1,0,0
H2,651,23,0,0,0,1,0,0,0
H2,651,24,0,0,0,1,0,0,0
H2,651,26,0,0,0,1,0,0,0
H2,651,27,0,0,0,0,0,0,0
H2,651,29,0,0,0,1,0,0,0
H2,651,30,-6.13E-07,-2.81E-06,-17.15997932,1,0,1,1
H2,651,4,0,0,0,1,0,0,0
H2,651,7,0,0,0,0,0,0,0
H2,651,8,0,0,0,0,0,0,0
H2,652,11,0,0,0,1,0,0,0
H2,652,12,0,0,0,0,0,0,0
H2,652,13,0,0,0,0,0,1,0
H2,652,19,0,0,0,0,0,0,0
H2,652,1,0,0,0,0,0,0,0
H2,652,22,0,0,0,0,1,0,0
H2,652,23,0,0,0,1,0,0,0
H2,652,24,0,0,0,1,0,0,0
H2,652,26,0,0,0,1,0,0,0
H2,652,27,0,0,0,1,0,0,0
H2,652,29,0,0,0,0,0,0,0
H2,652,30,0,0,0,0,0,0,0
H2,652,4,0,0,0,1,0,0,0
H2,652,7,0,0,0,0,0,0,0
H2,652,8,0,0,0,0,1,0,0
H2,653,11,-6.21E-07,-1.12E-06,-6.149995077,1,0,1,1
H2,653,12,0,0,0,0,0,0,0
H2,653,13,0,0,0,0,0,1,0
H2,653,19,0,0,0,0,1,0,0
H2,653,1,0,0,0,0,0,0,0
H2,653,22,0,0,0,0,1,0,0
H2,653,23,0,0,0,1,0,0,0
H2,653,24,0,0,0,0,1,0,0
H2,653,26,0,0,0,1,0,0,0
H2,653,27,0,0,0,0,0,0,0
H2,653,29,0,0,0,0,0,0,0
H2,653,30,0,0,0,0,0,0,0
H2,653,4,0,0,0,0,1,0,0
H2,653,7,0,0,0,1,0,0,0
H2,653,8,0,0,0,0,1,0,0
H2,654,11,0,0,0,0,0,1,0
H2,654,12,0,0,0,0,0,0,0
H2,654,13,0,0,0,0,0,1,0
H2,654,19,0,0,0,0,0,0,0
H2,654,1,0,0,0,0,1,0,0
H2,654,22,0,0,0,0,1,0,0
H2,654,23,0,0,0,0,0,0,0
H2,654,24,0,0,0,0,1,0,0
H2,654,26,0,0,0,1,0,0,0
H2,654,27,0,0,0,0,0,0,0
H2,654,29,0,0,0,1,0,0,0
H2,654,30,0,0,0,0,0,0,0
H2,654,4,0,0,0,0,1,0,0
H2,654,7,0,0,0,1,0,0,0
H2,654,8,0,0,0,1,0,0,0
H2,655,11,0,0,0,0,0,1,0
H2,655,12,0,0,0,1,0,0,0
H2,655,13,0,0,0,0,0,1,0
H2,655,19,0,0,0,0,0,0,0
H2,655,1,0,0,0,1,0,0,0
H2,655,22,0,0,0,0,0,0,0
H2,655,23,0,0,0,0,0,0,0
H2,655,24,0,0,0,1,0,0,0
H2,655,26,0,0,0,1,0,0,0
H2,655,27,0,0,0,0,0,0,0
H2,655,29,0,0,0,1,0,0,0
H2,655,30,0,0,0,1,0,0,0
H2,655,4,0,0,0,1,0,0,0
H2,655,7,0,0,0,0,1,0,0
H2,655,8,0,0,0,1,0,0,0
H2,656,11,0,0,0,0,1,0,0
H2,656,12,0,0,0,1,0,0,0
H2,656,13,0,0,0,0,0,0,0
H2,656,19,0,0,0,0,0,0,0
H2,656,1,0,0,0,1,0,0,0
H2,656,22,0,0,0,0,1,0,0
H2,656,23,0,0,0,1,0,0,0
H2,656,24,0,0,0,1,0,0,0
H2,656,26,0,0,0,1,0,0,0
H2,656,27,0,0,0,1,0,0,0
H2,656,29,0,0,0,1,0,0,0
H2,656,30,0,0,0,1,0,0,0
H2,656,4,0,0,0,1,0,0,0
H2,656,7,0,0,0,0,0,0,0
H2,656,8,0,0,0,1,0,0,0
H2,657,11,0,0,0,0,0,0,0
H2,657,12,0,0,0,1,0,0,0
H2,657,13,0,0,0,0,0,0,0
H2,657,19,0,0,0,0,0,0,0
H2,657,1,0,0,0,0,0,0,0
H2,657,22,0,0,0,0,1,0,0
H2,657,23,0,0,0,1,0,0,0
H2,657,24,0,0,0,1,0,0,0
H2,657,26,0,0,0,1,0,0,0
H2,657,27,0,0,0,0,0,1,0
H2,657,29,0,0,0,0,0,0,0
H2,657,30,0,0,0,1,0,0,0
H2,657,4,0,0,0,1,0,0,0
H2,657,7,0,0,0,0,0,0,0
H2,657,8,0,0,0,1,0,0,0
H2,658,11,0,0,0,0,1,0,0
H2,658,12,0,0,0,0,1,0,0
H2,658,13,0,0,0,0,0,0,0
H2,658,19,0,0,0,1,0,0,0
H2,658,1,0,0,0,0,1,0,0
H2,658,22,0,0,0,1,0,0,0
H2,658,23,0,0,0,0,1,0,0
H2,658,24,0,0,0,1,0,0,0
H2,658,26,0,0,0,1,0,0,0
H2,658,27,0,0,0,0,0,1,0
H2,658,29,0,0,0,0,0,0,0
H2,658,30,0,0,0,1,0,0,0
H2,658,4,0,0,0,1,0,0,0
H2,658,7,0,0,0,0,0,0,0
H2,658,8,0,0,0,1,0,0,0
H2,659,11,0,0,0,1,0,0,0
H2,659,12,0,0,0,0,1,0,0
H2,659,13,0,0,0,0,0,0,0
H2,659,19,0,0,0,1,0,0,0
H2,659,1,0,0,0,0,1,0,0
H2,659,22,0,0,0,0,1,0,0
H2,659,23,0,0,0,0,1,0,0
H2,659,24,0,0,0,1,0,0,0
H2,659,26,0,0,0,1,0,0,0
H2,659,27,0,0,0,0,0,1,0
H2,659,29,0,0,0,1,0,0,0
H2,659,30,0,0,0,0,0,0,0
H2,659,4,0,0,0,0,1,0,0
H2,659,7,0,0,0,0,0,0,0
H2,659,8,0,0,0,0,0,0,0
H2,660,11,0,0,0,1,0,0,0
H2,660,12,0,0,0,1,0,0,0
H2,660,13,0,0,0,0,0,0,0
H2,660,19,0,0,0,1,0,0,0
H2,660,1,0,0,0,1,0,0,0
H2,660,22,0,0,0,0,1,0,0
H2,660,23,0,0,0,1,0,0,0
H2,660,24,0,0,0,1,0,0,0
H2,660,26,0,0,0,1,0,0,0
H2,660,27,0,0,0,0,1,0,0
H2,660,29,0,0,0,1,0,0,0
H2,660,30,0,0,0,0,0,0,0
H2,660,4,0,0,0,1,0,0,0
H2,660,7,0,0,0,0,0,0,0
H2,660,8,0,0,0,0,1,0,0
H2,661,11,0,0,0,1,0,0,0
H2,661,12,0,0,0,1,0,0,0
H2,661,13,0,0,0,0,0,0,0
H2,661,19,0,0,0,1,0,0,0
H2,661,1,0,0,0,1,0,0,0
H2,661,22,0,0,0,0,1,0,0
H2,661,23,0,0,0,1,0,0,0
H2,661,24,0,0,0,1,0,0,0
H2,661,26,0,0,0,1,0,0,0
H2,661,27,0,0,0,0,0,0,0
H2,661,29,0,0,0,0,0,1,0
H2,661,30,0,0,0,0,0,0,0
H2,661,4,0,0,0,1,0,0,0
H2,661,7,0,0,0,0,0,0,0
H2,661,8,0,0,0,0,1,0,0
H2,662,11,0,0,0,0,0,0,0
H2,662,12,0,0,0,1,0,0,0
H2,662,13,0,0,0,0,0,0,0
H2,662,19,0,0,0,1,0,0,0
H2,662,1,0,0,0,1,0,0,0
H2,662,22,0,0,0,1,0,0,0
H2,662,23,0,0,0,1,0,0,0
H2,662,24,0,0,0,1,0,0,0
H2,662,26,0,0,0,0,0,0,0
H2,662,27,0,0,0,0,1,0,0
H2,662,29,0,0,0,0,0,1,0
H2,662,30,0,0,0,1,0,0,0
H2,662,4,-6.09E-07,-1.84E-06,-17.15999316,1,0,1,1
H2,662,7,0,0,0,0,0,0,0
H2,662,8,0,0,0,0,1,0,0
H2,663,11,0,0,0,0,0,0,0
H2,663,12,0,0,0,1,0,0,0
H2,663,13,0,0,0,0,1,0,0
H2,663,19,0,0,0,1,0,0,0
H2,663,1,0,0,0,1,0,0,0
H2,663,22,0,0,0,1,0,0,0
H2,663,23,0,0,0,1,0,0,0
H2,663,24,0,0,0,1,0,0,0
H2,663,26,0,0,0,1,0,0,0
H2,663,27,0,0,0,0,1,0,0
H2,663,29,0,0,0,0,0,1,0
H2,663,30,0,0,0,1,0,0,0
H2,663,4,0,0,0,0,0,0,0
H2,663,7,0,0,0,1,0,0,0
H2,663,8,0,0,0,0,0,0,0
H2,664,11,0,0,0,0,0,0,0
H2,664,12,0,0,0,1,0,0,0
H2,664,13,0,0,0,1,0,0,0
H2,664,19,0,0,0,0,0,0,0
H2,664,1,0,0,0,1,0,0,0
H2,664,22,0,0,0,1,0,0,0
H2,664,23,0,0,0,1,0,0,0
H2,664,24,0,0,0,1,0,0,0
H2,664,26,0,0,0,1,0,0,0
H2,664,27,0,0,0,0,0,0,0
H2,664,29,0,0,0,0,0,1,0
H2,664,30,0,0,0,0,0,0,0
H2,664,4,0,0,0,0,0,0,0
H2,664,7,0,0,0,1,0,0,0
H2,664,8,0,0,0,1,0,0,0
H2,665,11,0,0,0,1,0,0,0
H2,665,12,0,0,0,1,0,0,0
H2,665,13,0,0,0,0,0,0,0
H2,665,19,0,0,0,1,0,0,0
H2,665,1,0,0,0,0,0,0,0
H2,665,22,0,0,0,1,0,0,0
H2,665,23,0,0,0,1,0,0,0
H2,665,24,0,0,0,0,1,0,0
H2,665,26,0,0,0,1,0,0,0
H2,665,27,0,0,0,1,0,0,0
H2,665,29,0,0,0,0,0,1,0
H2,665,30,0,0,0,0,0,0,0
H2,665,4,0,0,0,0,0,0,0
H2,665,7,0,0,0,1,0,0,0
H2,665,8,0,0,0,1,0,0,0
H2,666,11,0,0,0,1,0,0,0
H2,666,12,0,0,0,1,0,0,0
H2,666,13,0,0,0,0,0,0,0
H2,666,19,0,0,0,1,0,0,0
H2,666,1,0,0,0,1,0,0,0
H2,666,22,0,0,0,1,0,0,0
H2,666,23,0,0,0,1,0,0,0
H2,666,24,0,0,0,1,0,0,0
H2,666,26,0,0,0,1,0,0,0
H2,666,27,0,0,0,1,0,0,0
H2,666,29,0,0,0,0,0,1,0
H2,666,30,0,0,0,1,0,0,0
H2,666,4,0,0,0,0,0,0,0
H2,666,7,0,0,0,1,0,0,0
H2,666,8,0,0,0,1,0,0,0
H2,667,11,0,0,0,1,0,0,0
H2,667,12,0,0,0,1,0,0,0
H2,667,13,0,0,0,1,0,0,0
H2,667,19,0,0,0,0,0,0,0
H2,667,1,0,0,0,1,0,0,0
H2,667,22,0,0,0,0,1,0,0
H2,667,23,0,0,0,1,0,0,0
H2,667,24,0,0,0,1,0,0,0
H2,667,26,0,0,0,1,0,0,0
H2,667,27,0,0,0,1,0,0,0
H2,667,29,0,0,0,0,0,0,0
H2,667,30,0,0,0,1,0,0,0
H2,667,4,0,0,0,0,0,0,0
H2,667,7,0,0,0,1,0,0,0
H2,667,8,0,0,0,1,0,0,0
H2,668,11,0,0,0,1,0,0,0
H2,668,12,0,0,0,1,0,0,0
H2,668,13,0,0,0,0,0,0,0
H2,668,19,0,0,0,0,0,0,0
H2,668,1,0,0,0,1,0,0,0
H2,668,22,0,0,0,1,0,0,0
H2,668,23,0,0,0,1,0,0,0
H2,668,24,0,0,0,1,0,0,0
H2,668,26,0,0,0,1,0,0,0
H2,668,27,0,0,0,1,0,0,0
H2,668,29,0,0,0,0,0,0,0
H2,668,30,0,0,0,0,0,0,0
H2,668,4,0,0,0,1,0,0,0
H2,668,7,0,0,0,1,0,0,0
H2,668,8,0,0,0,1,0,0,0
H2,669,11,0,0,0,0,0,0,0
H2,669,12,0,0,0,1,0,0,0
H2,669,13,0,0,0,1,0,0,0
H2,669,19,0,0,0,0,0,0,0
H2,669,1,0,0,0,1,0,0,0
H2,669,22,0,0,0,1,0,0,0
H2,669,23,0,0,0,0,0,0,0
H2,669,24,0,0,0,1,0,0,0
H2,669,26,0,0,0,1,0,0,0
H2,669,27,0,0,0,1,0,0,0
H2,669,29,0,0,0,0,0,0,0
H2,669,30,0,0,0,1,0,0,0
H2,669,4,0,0,0,1,0,0,0
H2,669,7,0,0,0,0,0,0,0
H2,669,8,0,0,0,0,1,0,0
H2,670,11,0,0,0,0,0,0,0
H2,670,12,0,0,0,1,0,0,0
H2,670,13,0,0,0,0,0,0,0
H2,670,19,0,0,0,0,0,0,0
H2,670,1,0,0,0,1,0,0,0
H2,670,22,0,0,0,1,0,0,0
H2,670,23,0,0,0,1,0,0,0
H2,670,24,0,0,0,1,0,0,0
H2,670,26,0,0,0,1,0,0,0
H2,670,27,-6.11E-07,-5.38E-06,-11.43998047,1,0,1,1
H2,670,29,0,0,0,1,0,0,0
H2,670,30,0,0,0,0,0,0,0
H2,670,4,0,0,0,1,0,0,0
H2,670,7,0,0,0,0,0,0,0
H2,670,8,0,0,0,1,0,0,0
H2,671,11,0,0,0,0,0,0,0
H2,671,12,-6.11E-07,-1.42E-05,-5.719975946,1,0,1,1
H2,671,13,0,0,0,0,0,0,0
H2,671,19,0,0,0,0,0,0,0
H2,671,1,0,0,0,1,0,0,0
H2,671,22,0,0,0,0,1,0,0
H2,671,23,0,0,0,1,0,0,0
H2,671,24,0,0,0,1,0,0,0
H2,671,26,0,0,0,1,0,0,0
H2,671,27,0,0,0,0,0,0,0
H2,671,29,0,0,0,0,0,0,0
H2,671,30,0,0,0,0,0,0,0
H2,671,4,0,0,0,1,0,0,0
H2,671,7,0,0,0,0,0,0,0
H2,671,8,0,0,0,1,0,0,0
H2,672,11,0,0,0,0,0,0,0
H2,672,12,0,0,0,0,0,0,0
H2,672,13,0,0,0,0,0,0,0
H2,672,19,0,0,0,0,0,0,0
H2,672,1,0,0,0,1,0,0,0
H2,672,22,0,0,0,1,0,0,0
H2,672,23,0,0,0,1,0,0,0
H2,672,24,0,0,0,1,0,0,0
H2,672,26,0,0,0,1,0,0,0
H2,672,27,0,0,0,0,0,0,0
H2,672,29,0,0,0,0,0,0,0
H2,672,30,0,0,0,0,0,0,0
H2,672,4,0,0,0,0,0,0,0
H2,672,7,0,0,0,1,0,0,0
H2,672,8,0,0,0,1,0,0,0
BESS,1,11,0,0,0,0,0,0,0
BESS,1,12,0,0,0,0,0,0,0
BESS,1,13,0,0,0,0,0,0,0
BESS,1,19,0,0,0,0,0,0,0
BESS,1,1,0,0,0,0,0,0,0
BESS,1,22,0,0,0,0,0,0,0
BESS,1,23,0,0,0,0,0,0,0
BESS,1,24,0,0,0,0,0,0,0
BESS,1,26,0,0,0,0,0,0,0
BESS,1,27,0,0,0,0,0,0,0
BESS,1,29,0,0,0,0,0,0,0
BESS,1,30,0,0,0,0,0,1,0
BESS,1,4,0,0,0,0,0,0,0
BESS,1,7,0,0,0,0,0,0,0
BESS,1,8,0,0,0,0,0,1,0
BESS,2,11,0,0,0,0,0,0,0
BESS,2,12,0,0,0,0,0,0,0
BESS,2,13,0,0,0,0,0,0,0
BESS,2,19,0,0,0,0,0,1,0
BESS,2,1,0,0,0,0,0,0,0
BESS,2,22,0,0,0,0,0,0,0
BESS,2,23,0,0,0,0,0,0,0
BESS,2,24,0,0,0,0,0,0,0
BESS,2,26,0,0,0,0,0,0,0
BESS,2,27,0,0,0,0,0,0,0
BESS,2,29,0,0,0,0,0,0,0
BESS,2,30,0,0,0,0,0,1,0
BESS,2,4,0,0,0,0,0,0,0
BESS,2,7,0,0,0,0,0,0,0
BESS,2,8,0,0,0,0,0,0,0
BESS,3,11,0,0,0,0,0,0,0
BESS,3,12,0,0,0,1,0,0,0
BESS,3,13,0,0,0,0,0,0,0
BESS,3,19,0,0,0,0,0,1,0
BESS,3,1,0,0,0,0,0,0,0
BESS,3,22,0,0,0,0,0,0,0
BESS,3,23,0,0,0,0,0,0,0
BESS,3,24,0,0,0,0,0,1,0
BESS,3,26,0,0,0,0,0,1,0
BESS,3,27,0,0,0,1,0,0,0
BESS,3,29,0,0,0,0,0,0,0
BESS,3,30,0,0,0,0,0,0,0
BESS,3,4,0,0,0,0,0,0,0
BESS,3,7,0,0,0,0,0,0,0
BESS,3,8,0,0,0,0,0,0,0
BESS,4,11,0,0,0,0,0,0,0
BESS,4,12,0,0,0,0,0,0,0
BESS,4,13,0,0,0,0,0,0,0
BESS,4,19,0,0,0,0,0,0,0
BESS,4,1,0,0,0,0,0,0,0
BESS,4,22,0,0,0,0,0,0,0
BESS,4,23,0,0,0,0,0,0,0
BESS,4,24,0,0,0,0,0,1,0
BESS,4,26,0,0,0,0,0,0,0
BESS,4,27,0,0,0,0,0,0,0
BESS,4,29,0,0,0,0,0,0,0
BESS,4,30,0,0,0,0,0,0,0
BESS,4,4,0,0,0,0,0,0,0
BESS,4,7,0,0,0,0,0,0,0
BESS,4,8,0,0,0,0,0,0,0
BESS,5,11,0,0,0,0,0,1,0
BESS,5,12,0,0,0,0,0,1,0
BESS,5,13,0,0,0,0,0,1,0
BESS,5,19,0,0,0,0,0,0,0
BESS,5,1,0,0,0,0,0,0,0
BESS,5,22,0,0,0,0,0,0,0
BESS,5,23,0,0,0,0,0,0,0
BESS,5,24,0,0,0,0,0,1,0
BESS,5,26,0,0,0,0,0,0,0
BESS,5,27,0,0,0,0,0,0,0
BESS,5,29,0,0,0,0,0,1,0
BESS,5,30,0,0,0,0,0,0,0
BESS,5,4,0,0,0,0,0,0,0
BESS,5,7,0,0,0,0,0,0,0
BESS,5,8,0,0,0,0,0,1,0
BESS,6,11,0,0,0,0,0,0,0
BESS,6,12,0,0,0,0,0,0,0
BESS,6,13,0,0,0,0,0,1,0
BESS,6,19,0,0,0,0,0,0,0
BESS,6,1,0,0,0,0,0,0,0
BESS,6,22,0,0,0,0,0,1,0
BESS,6,23,0,0,0,0,1,0,0
BESS,6,24,0,0,0,0,0,1,0
BESS,6,26,0,0,0,0,0,0,0
BESS,6,27,0,0,0,0,0,1,0
BESS,6,29,0,0,0,0,0,0,0
BESS,6,30,0,0,0,0,0,0,0
BESS,6,4,0,0,0,0,0,1,0
BESS,6,7,0,0,0,0,0,0,0
BESS,6,8,0,0,0,0,0,1,0
BESS,7,11,0,0,0,0,0,0,0
BESS,7,12,0,0,0,0,0,0,0
BESS,7,13,0,0,0,0,0,0,0
BESS,7,19,0,0,0,0,0,0,0
BESS,7,1,0,0,0,0,0,0,0
BESS,7,22,0,0,0,0,0,0,0
BESS,7,23,0,0,0,0,0,0,0
BESS,7,24,0,0,0,0,0,1,0
BESS,7,26,0,0,0,0,0,0,0
BESS,7,27,0,0,0,0,0,0,0
BESS,7,29,0,0,0,0,0,0,0
BESS,7,30,0,0,0,0,0,0,0
BESS,7,4,0,0,0,0,0,0,0
BESS,7,7,0,0,0,0,0,0,0
BESS,7,8,0,0,0,0,0,1,0
BESS,8,11,0,0,0,0,0,0,0
BESS,8,12,0,0,0,0,0,0,0
BESS,8,13,0,0,0,0,0,0,0
BESS,8,19,0,0,0,0,0,1,0
BESS,8,1,0,0,0,0,0,0,0
BESS,8,22,0,0,0,0,0,0,0
BESS,8,23,0,0,0,0,0,0,0
BESS,8,24,0,0,0,0,0,1,0
BESS,8,26,0,0,0,0,0,0,0
BESS,8,27,0,0,0,0,0,0,0
BESS,8,29,0,0,0,0,0,0,0
BESS,8,30,0,0,0,0,0,1,0
BESS,8,4,0,0,0,0,0,0,0
BESS,8,7,0,0,0,0,0,0,0
BESS,8,8,0,0,0,0,0,0,0
BESS,9,11,0,0,0,0,0,0,0
BESS,9,12,0,0,0,0,0,1,0
BESS,9,13,0,0,0,0,0,0,0
BESS,9,19,0,0,0,0,1,0,0
BESS,9,1,0,0,0,0,0,0,0
BESS,9,22,0,0,0,0,0,0,0
BESS,9,23,0,0,0,0,0,0,0
BESS,9,24,0,0,0,0,0,1,0
BESS,9,26,0,0,0,0,0,0,0
BESS,9,27,0,0,0,0,0,0,0
BESS,9,29,0,0,0,0,0,0,0
BESS,9,30,0,0,0,0,0,1,0
BESS,9,4,0,0,0,0,0,1,0
BESS,9,7,0,0,0,0,0,0,0
BESS,9,8,0,0,0,0,0,0,0
BESS,10,11,0,0,0,0,0,0,0
BESS,10,12,0,0,0,0,0,1,0
BESS,10,13,0,0,0,0,0,0,0
BESS,10,19,0,0,0,0,0,0,0
BESS,10,1,0,0,0,0,0,0,0
BESS,10,22,0,0,0,0,0,0,0
BESS,10,23,0,0,0,0,0,1,0
BESS,10,24,0,0,0,0,0,1,0
BESS,10,26,0,0,0,0,0,0,0
BESS,10,27,0,0,0,0,0,0,0
BESS,10,29,0,0,0,0,0,0,0
BESS,10,30,0,0,0,0,0,0,0
BESS,10,4,0,0,0,0,0,0,0
BESS,10,7,0,0,0,0,0,0,0
BESS,10,8,0,0,0,0,0,0,0
BESS,11,11,0,0,0,0,0,0,0
BESS,11,12,0,0,0,0,0,1,0
BESS,11,13,0,0,0,0,0,0,0
BESS,11,19,0,0,0,0,0,0,0
BESS,11,1,0,0,0,0,0,0,0
BESS,11,22,0,0,0,1,0,0,0
BESS,11,23,0,0,0,0,0,0,0
BESS,11,24,0,0,0,0,0,1,0
BESS,11,26,0,0,0,0,0,0,0
BESS,11,27,0,0,0,0,0,0,0
BESS,11,29,0,0,0,0,0,0,0
BESS,11,30,0,0,0,0,0,0,0
BESS,11,4,0,0,0,0,0,0,0
BESS,11,7,0,0,0,0,0,0,0
BESS,11,8,0,0,0,0,0,0,0
BESS,12,11,0,0,0,0,0,0,0
BESS,12,12,0,0,0,0,0,0,0
BESS,12,13,0,0,0,0,0,0,0
BESS,12,19,0,0,0,0,0,0,0
BESS,12,1,0,0,0,0,0,0,0
BESS,12,22,0,0,0,0,0,1,0
BESS,12,23,0,0,0,0,0,0,0
BESS,12,24,0,0,0,0,0,1,0
BESS,12,26,0,0,0,0,0,0,0
BESS,12,27,0,0,0,0,0,0,0
BESS,12,29,0,0,0,0,0,0,0
BESS,12,30,0,0,0,0,0,0,0
BESS,12,4,0,0,0,0,0,0,0
BESS,12,7,0,0,0,0,0,0,0
BESS,12,8,0,0,0,0,0,0,0
BESS,13,11,0,0,0,0,0,0,0
BESS,13,12,0,0,0,0,0,0,0
BESS,13,13,0,0,0,0,0,0,0
BESS,13,19,0,0,0,0,0,0,0
BESS,13,1,0,0,0,0,0,0,0
BESS,13,22,0,0,0,0,0,0,0
BESS,13,23,0,0,0,0,0,0,0
BESS,13,24,0,0,0,0,0,1,0
BESS,13,26,0,0,0,0,0,0,0
BESS,13,27,0,0,0,1,0,0,0
BESS,13,29,0,0,0,0,0,0,0
BESS,13,30,0,0,0,0,0,0,0
BESS,13,4,0,0,0,0,0,0,0
BESS,13,7,0,0,0,0,0,1,0
BESS,13,8,0,0,0,0,0,0,0
BESS,14,11,0,0,0,0,0,0,0
BESS,14,12,0,0,0,0,0,0,0
BESS,14,13,0,0,0,0,0,1,0
BESS,14,19,0,0,0,0,0,0,0
BESS,14,1,-5.25E-08,-1.33E-06,-28.70395952,1,0,1,1
BESS,14,22,0,0,0,0,0,0,0
BESS,14,23,0,0,0,0,0,0,0
