Time,Scenario,dfix_RA,dflex_RA,dfix_RN,dflex_RN,diff_dfix,diff_dflex
384,24,45.95081724,5.031621205,45.95081724,5.030674297,0,0.000946908
384,25,43.57515717,4.771578238,43.57515717,4.770322513,0,0.001255725
384,26,50.58457542,5.614822904,50.58457542,5.611789503,0,0.003033401
384,27,50.56629939,5.536991091,50.56629939,5.535922642,0,0.001068449
384,28,50.94424206,5.656876015,50.94424206,5.650880347,0,0.005995668
384,29,62.65208187,6.860476081,62.65208187,6.859050412,0,0.001425669
384,2,62.83604736,6.98131937,62.83604736,6.980388292,0,0.000931077
384,30,62.75378241,6.871804972,62.75378241,6.870171558,0,0.001633414
384,3,47.0764377,5.230435197,47.0764377,5.22985311,0,0.000582088
384,4,66.85809993,7.428158087,66.85809993,7.427119692,0,0.001038395
384,5,47.59471269,5.288053161,47.59471269,5.287533004,0,0.000520157
384,6,62.5911489,6.950369235,62.5911489,6.943379573,0,0.006989662
384,7,50.56456338,5.618021026,50.56456338,5.617470837,0,0.00055019
384,8,50.69709234,5.62790178,50.69709234,5.625261103,0,0.002640678
384,9,59.22538686,6.485413093,59.22538686,6.483794516,0,0.001618578
385,10,49.5294147,5.499715416,49.5294147,5.493811409,0,0.005904006
385,11,47.03523669,5.150565903,47.03523669,5.149394448,0,0.001171456
385,12,63.07406046,6.907461518,63.07406046,6.905822508,0,0.00163901
385,13,44.42465421,4.864447487,44.42465421,4.863517487,0,0.00093
385,14,47.41810191,5.265802905,47.41810191,5.261098745,0,0.00470416
385,15,46.09809441,5.0479237,46.09809441,5.046780572,0,0.001143128
385,16,45.67000734,5.000922956,45.67000734,4.999997431,0,0.000925525
385,17,45.84394188,5.020266427,45.84394188,5.019054597,0,0.00121183
385,18,50.98192443,5.582672118,50.98192443,5.581219417,0,0.001452701
385,19,44.27492706,4.91658357,44.27492706,4.91187111,0,0.00471246
385,1,44.23352004,4.914572903,44.23352004,4.914026219,0,0.000546684
385,20,48.38425578,5.373102052,48.38425578,5.368345772,0,0.00475628
385,21,58.38667245,6.393588081,58.38667245,6.392047473,0,0.001540608
385,22,47.47483044,5.198513688,47.47483044,5.1975828,0,0.000930888
385,23,50.54001615,5.587021869,50.54001615,5.586558456,0,0.000463413
385,24,53.41145787,5.848415617,53.41145787,5.847190212,0,0.001225405
385,25,60.96975615,6.770836307,60.96975615,6.76485257,0,0.005983738
385,26,66.10411836,7.238473161,66.10411836,7.237022973,0,0.001450188
385,27,67.19274018,7.357639455,67.19274018,7.356118103,0,0.001521352
385,28,41.78784519,4.575932044,41.78784519,4.57491537,0,0.001016674
385,29,48.51489564,5.312368033,48.51489564,5.311393404,0,0.000974629
385,2,48.65806341,5.406129397,48.65806341,5.405468648,0,0.00066075
385,30,50.6396718,5.54536449,50.6396718,5.544206368,0,0.001158122
385,3,59.54675544,6.60955601,59.54675544,6.605951901,0,0.00360411
385,4,52.05250476,5.778391353,52.05250476,5.775526574,0,0.002864779
385,5,53.42423319,5.933003952,53.42423319,5.929573549,0,0.003430403
385,6,54.90338121,6.100140059,54.90338121,6.098320164,0,0.001819895
385,7,64.41741108,7.157026046,64.41741108,7.156094578,0,0.000931467
385,8,64.33722396,7.140782293,64.33722396,7.136526906,0,0.004255387
385,9,46.08474453,5.046452251,46.08474453,5.045275639,0,0.001176612
386,10,41.22437868,4.577837458,41.22437868,4.573440176,0,0.004397282
386,11,53.55911133,5.947282555,53.55911133,5.940637681,0,0.006644874
386,12,48.99695049,5.3653003,48.99695049,5.364099144,0,0.001201156
386,13,55.35782838,6.061524047,55.35782838,6.060236642,0,0.001287405
386,14,60.12898758,6.584323518,60.12898758,6.582564298,0,0.00175922
386,15,58.34134071,6.38858979,58.34134071,6.386933959,0,0.001655831
386,16,53.85785868,5.89728727,53.85785868,5.896046074,0,0.001241195
386,17,57.81505338,6.420476458,57.81505338,6.413126534,0,0.007349924
386,18,44.14201983,4.833874618,44.14201983,4.832775166,0,0.001099453
386,19,63.44665758,7.04560619,63.44665758,7.03893911,0,0.00666708
386,1,52.99432641,5.887741557,52.99432641,5.886703765,0,0.001037792
386,20,62.82224199,6.975710008,62.82224199,6.968282538,0,0.00742747
386,21,44.10472707,4.89777296,44.10472707,4.89322875,0,0.00454421
386,22,63.99841113,7.007822406,63.99841113,7.006293774,0,0.001528632
386,23,62.67271806,6.957020828,62.67271806,6.953498772,0,0.003522056
386,24,44.09297199,4.828202029,44.09297199,4.82729624,0,0.000905789
386,25,46.75642245,5.120081466,46.75642245,5.11886086,0,0.001220606
386,26,50.86255545,5.646109218,50.86255545,5.643294064,0,0.002815154
386,27,54.00960183,5.914102244,54.00960183,5.913059768,0,0.001042476
386,28,50.26730553,5.504415003,50.26730553,5.502951239,0,0.001463764
386,29,54.76026537,5.996323848,54.76026537,5.995063109,0,0.001260739
386,2,61.52204439,6.835364312,61.52204439,6.834519238,0,0.000845074
386,30,64.46038869,7.1574275,64.46038869,7.149368879,0,0.008058621
386,3,46.70599653,5.184930748,46.70599653,5.18216928,0,0.002761469
386,4,65.47052547,7.267424123,65.47052547,7.263650816,0,0.003773307
386,5,42.05442798,4.672393668,42.05442798,4.671735349,0,0.000658319
386,6,40.71337956,4.519861615,40.71337956,4.513429717,0,0.006431898
386,7,49.29091263,5.471762234,49.29091263,5.469081765,0,0.00268047
386,8,50.38032924,5.592937192,50.38032924,5.590272208,0,0.002664984
386,9,56.79975132,6.30706808,56.79975132,6.300408212,0,0.006659868
387,10,49.46866965,5.416972564,49.46866965,5.415565295,0,0.001407269
387,11,43.49018358,4.762381596,43.49018358,4.761349709,0,0.001031887
387,12,63.82777176,6.989409056,63.82777176,6.987690212,0,0.001718845
387,13,48.6535851,5.327597095,48.6535851,5.3266451,0,0.000951995
387,14,47.2457691,5.246780722,47.2457691,5.242229689,0,0.004551033
387,15,46.45029591,5.086503756,46.45029591,5.085421322,0,0.001082434
387,16,46.70459541,5.11415405,46.70459541,5.113207647,0,0.000946403
387,17,43.70076378,4.785516374,43.70076378,4.784313071,0,0.001203302
387,18,60.7284792,6.743417865,60.7284792,6.736538164,0,0.006879701
387,19,49.62329532,5.510785733,49.62329532,5.505969382,0,0.004816351
387,1,46.08517302,5.120275385,46.08517302,5.119658331,0,0.000617055
387,20,50.25453858,5.503097462,50.25453858,5.501948008,0,0.001149454
387,21,51.7108239,5.662479914,51.7108239,5.660970941,0,0.001508974
387,22,50.53012713,5.533077607,50.53012713,5.532092664,0,0.000984943
387,23,48.64471272,5.399601522,48.64471272,5.396743022,0,0.0028585
387,24,51.63368877,5.653812087,51.63368877,5.652668832,0,0.001143255
387,25,61.6027815,6.840590983,61.6027815,6.83363907,0,0.006951914
387,26,64.36080396,7.047317913,64.36080396,7.045813411,0,0.001504501
387,27,69.64637823,7.626255325,69.64637823,7.624632041,0,0.001623284
387,28,45.14087997,4.943109575,45.14087997,4.942052635,0,0.001056939
387,29,44.97063183,4.924269554,44.97063183,4.923365298,0,0.000904256
387,2,50.64077907,5.626504535,50.64077907,5.625982539,0,0.000521996
387,30,59.31770841,6.585844557,59.31770841,6.577477968,0,0.008366589
387,3,60.71812686,6.746040416,60.71812686,6.745194364,0,0.000846052
387,4,61.82605521,6.865119492,61.82605521,6.860289141,0,0.004830352
387,5,52.31162124,5.811986112,52.31162124,5.811145009,0,0.000841104
387,6,60.34148451,6.704465715,60.34148451,6.703346543,0,0.001119171
387,7,61.58892735,6.836670816,61.58892735,6.833179685,0,0.003491131
387,8,64.18063089,7.027745784,64.18063089,7.026242411,0,0.001503373
387,9,46.23170013,5.134194365,46.23170013,5.129827895,0,0.004366471
388,10,44.22916773,4.843272043,44.22916773,4.842202731,0,0.001069313
388,11,51.69158127,5.739171976,51.69158127,5.732310836,0,0.00686114
388,12,48.66244425,5.328733819,48.66244425,5.32753929,0,0.001194529
388,13,66.85809993,7.32087138,66.85809993,7.319269753,0,0.001601627
388,14,58.45420845,6.400930907,58.45420845,6.399218932,0,0.001711975
388,15,53.84327895,5.895997958,53.84327895,5.894421805,0,0.001576153
388,16,63.44618265,6.947275916,63.44618265,6.945788441,0,0.001487474
388,17,49.68793827,5.441166894,49.68793827,5.439685114,0,0.00148178
388,18,48.41811684,5.376823462,48.41811684,5.371892479,0,0.004930984
388,19,63.61973145,7.064612049,63.61973145,7.057572445,0,0.007039603
388,1,64.24084485,7.131218276,64.24084485,7.127649727,0,0.003568549
388,20,61.33994262,6.717021797,61.33994262,6.715596473,0,0.001425324
388,21,41.78720655,4.575869495,41.78720655,4.574881842,0,0.000987653
388,22,64.6775442,7.082203451,64.6775442,7.08069112,0,0.001512331
388,23,62.69467302,6.959458361,62.69467302,6.955935801,0,0.00352256
388,24,45.62031114,5.064016603,45.62031114,5.061446433,0,0.002570171
388,25,47.3947776,5.189934148,47.3947776,5.1888008,0,0.001133348
388,26,51.30419139,5.693865931,51.30419139,5.691258815,0,0.002607116
388,27,53.08679466,5.81300742,53.08679466,5.811887282,0,0.001120138
388,28,62.23869117,6.910661415,62.23869117,6.902737659,0,0.007923756
388,29,52.51793445,5.828002802,52.51793445,5.824535287,0,0.003467515
388,2,62.94943881,6.993790912,62.94943881,6.992613051,0,0.001177861
388,30,45.01790172,4.929742142,45.01790172,4.928496834,0,0.001245308
388,3,47.10402702,5.233500514,47.10402702,5.232918141,0,0.000582373
388,4,46.04097222,5.109426238,46.04097222,5.10607667,0,0.003349568
388,5,45.73179657,5.081030819,45.73179657,5.080450856,0,0.000579963
388,6,48.33379683,5.370331593,48.33379683,5.369609358,0,0.000722234
388,7,44.18012151,4.908581086,44.18012151,4.907922261,0,0.000658825
388,8,49.64312925,5.51089602,49.64312925,5.508164854,0,0.002731166
388,9,51.52114737,5.720519785,51.52114737,5.713780441,0,0.006739344
389,10,60.42294702,6.70951461,60.42294702,6.702650428,0,0.006864182
389,11,46.67334489,5.110890434,46.67334489,5.109796677,0,0.001093757
389,12,62.09742672,6.799998317,62.09742672,6.798317204,0,0.001681113
389,13,52.78727853,5.780266607,52.78727853,5.77924393,0,0.001022677
389,14,43.90534674,4.875629215,43.90534674,4.871096856,0,0.004532359
389,15,43.46705979,4.759813223,43.46705979,4.758759324,0,0.001053899
389,16,49.66821774,5.438722053,49.66821774,5.437691986,0,0.001030067
389,17,40.027419,4.383260626,40.027419,4.382115073,0,0.001145554
389,18,59.11412958,6.473278854,59.11412958,6.471987584,0,0.00129127
389,19,48.55851846,5.392299728,48.55851846,5.387179428,0,0.0051203
389,1,52.07277627,5.785582939,52.07277627,5.784999303,0,0.000583636
389,20,43.27922934,4.739186212,43.27922934,4.737973412,0,0.0012128
389,21,51.11143794,5.596860955,51.11143794,5.595404957,0,0.001455998
389,22,48.12971247,5.270173551,48.12971247,5.26915765,0,0.001015901
389,23,46.12223448,5.05043144,46.12223448,5.049503294,0,0.000928146
389,24,63.3252465,6.933911969,63.3252465,6.932386456,0,0.001525513
389,25,54.22590018,5.938303187,54.22590018,5.936694711,0,0.001608476
389,26,62.59299408,6.948162858,62.59299408,6.94464495,0,0.003517908
389,27,69.56465409,7.617340495,69.56465409,7.615772067,0,0.001568427
389,28,50.30348211,5.586530092,50.30348211,5.581967349,0,0.004562743
389,29,46.49899032,5.091652359,46.49899032,5.090739923,0,0.000912436
389,2,49.17224466,5.46330216,49.17224466,5.462720222,0,0.000581938
389,30,64.02478842,7.010943265,64.02478842,7.009215859,0,0.001727405
389,3,60.54475023,6.726675792,60.54475023,6.72563696,0,0.001038833
389,4,66.71547882,7.412411393,66.71547882,7.4115624,0,0.000848993
389,5,63.21775572,7.01696547,63.21775572,7.013040543,0,0.003924927
389,6,61.59738177,6.843994273,61.59738177,6.842759955,0,0.001234318
389,7,53.61875991,5.957122635,53.61875991,5.956084924,0,0.001037711
389,8,64.15285887,7.024657123,64.15285887,7.023154376,0,0.001502747
389,9,42.34964967,4.702907321,42.34964967,4.698594495,0,0.004312826
390,10,46.78046073,5.122673832,46.78046073,5.121551965,0,0.001121868
390,11,64.81681434,7.097768891,64.81681434,7.095942034,0,0.001826857
390,12,45.80601174,5.01590759,45.80601174,5.014773938,0,0.001133652
390,13,67.37032323,7.377100339,67.37032323,7.375526937,0,0.001573402
390,14,49.27429152,5.39568245,49.27429152,5.394280389,0,0.001402061
390,15,52.68037194,5.768677366,52.68037194,5.767175159,0,0.001502207
390,16,63.10853091,6.91036773,63.10853091,6.908926399,0,0.001441331
390,17,47.11302027,5.159188232,47.11302027,5.157774401,0,0.001413831
390,18,42.43272264,4.71128188,42.43272264,4.705505838,0,0.005776042
390,19,61.51235868,6.830744695,61.51235868,6.824178905,0,0.00656579
390,1,67.50764496,7.500384387,67.50764496,7.49945039,0,0.000933998
390,20,62.30659302,6.918976322,62.30659302,6.912356872,0,0.00661945
390,21,43.04733561,4.780122186,43.04733561,4.775295722,0,0.004826465
390,22,62.18937441,6.809839677,62.18937441,6.808551996,0,0.001287681
390,23,54.0226305,5.915314393,54.0226305,5.91406775,0,0.001246643
390,24,50.19373098,5.496317853,50.19373098,5.495364383,0,0.00095347
390,25,43.44849018,4.757784571,43.44849018,4.756730157,0,0.001054414
390,26,47.55152277,5.278394359,47.55152277,5.2756707,0,0.002723658
390,27,54.07021512,5.920739322,54.07021512,5.919631853,0,0.001107469
390,28,62.6558292,6.957295847,62.6558292,6.949866842,0,0.007429006
390,29,61.96316958,6.784887173,61.96316958,6.783413434,0,0.00147374
390,2,61.10936649,6.782715418,61.10936649,6.778870005,0,0.003845412
390,30,47.85641388,5.241634657,47.85641388,5.240413953,0,0.001220704
390,3,55.15816887,6.120912846,55.15816887,6.116758751,0,0.004154095
390,4,51.97468257,5.769819097,51.97468257,5.767067985,0,0.002751112
390,5,49.48085349,5.497592002,49.48085349,5.497009931,0,0.000582071
390,6,47.64103038,5.293351692,47.64103038,5.292586557,0,0.000765135
390,7,43.85821095,4.872855032,43.85821095,4.872276451,0,0.000578581
390,8,46.12223448,5.050430204,46.12223448,5.049500262,0,0.000929941
390,9,48.24866412,5.283377304,48.24866412,5.281980724,0,0.001396579
391,10,59.86010988,6.646742718,59.86010988,6.639491252,0,0.007251467
391,11,50.55167025,5.535602645,50.55167025,5.53439989,0,0.001202755
391,12,52.95565539,5.798826206,52.95565539,5.797322191,0,0.001504015
391,13,51.03970461,5.588854756,51.03970461,5.587776665,0,0.001078091
391,14,41.45424597,4.603451921,41.45424597,4.599185647,0,0.004266273
391,15,45.0404793,4.932122679,45.0404793,4.931067324,0,0.001055355
391,16,50.09070978,5.485016722,50.09070978,5.484031462,0,0.000985261
391,17,41.28051519,4.520481978,41.28051519,4.519302808,0,0.00117917
391,18,60.99635673,6.773615482,60.99635673,6.767377501,0,0.006237981
391,19,50.27140926,5.504941098,50.27140926,5.50379096,0,0.001150138
391,1,52.74253296,5.860000305,52.74253296,5.859416344,0,0.000583961
391,20,48.1738527,5.349301687,48.1738527,5.344447865,0,0.004853821
391,21,60.96040479,6.675410809,60.96040479,6.67381627,0,0.001594539
391,22,46.95161049,5.141164885,46.95161049,5.140175403,0,0.000989481
391,23,43.81955676,4.798457734,43.81955676,4.797577238,0,0.000880496
391,24,63.04929543,6.903807392,63.04929543,6.902333318,0,0.001474074
391,25,52.67889126,5.768497075,52.67889126,5.766935243,0,0.001561833
391,26,54.87909894,6.00911878,54.87909894,6.007845601,0,0.001273179
391,27,65.38108041,7.159268455,65.38108041,7.157784291,0,0.001484165
391,28,49.89802788,5.541410079,49.89802788,5.536725191,0,0.004684888
391,29,49.52044665,5.422531593,49.52044665,5.421564402,0,0.000967191
391,2,46.45313244,5.161179075,46.45313244,5.160598662,0,0.000580414
391,30,63.6287553,6.967645998,63.6287553,6.96599511,0,0.001650888
391,3,41.56257087,4.612151664,41.56257087,4.608958927,0,0.003192737
391,4,67.75617015,7.521261526,67.75617015,7.517423704,0,0.003837822
391,5,64.78929324,7.198346175,64.78929324,7.19741406,0,0.000932115
391,6,62.86381434,6.980657065,62.86381434,6.973652304,0,0.007004761
391,7,49.50966987,5.494694782,49.50966987,5.491211474,0,0.003483309
391,8,54.04064481,5.917309954,54.04064481,5.916064408,0,0.001245545
391,9,48.29485302,5.28834594,48.29485302,5.286932454,0,0.001413486
392,10,48.19034502,5.277049011,48.19034502,5.275935368,0,0.001113643
392,11,65.68008669,7.19226215,65.68008669,7.190415351,0,0.001846798
392,12,44.31823811,4.853027454,44.31826194,4.851926966,-2.38359E-05,0.001100488
392,13,65.58860583,7.280760442,65.58860583,7.277173815,0,0.003586628
392,14,48.6365679,5.400324518,48.6365679,5.394818078,0,0.00550644
392,15,61.47894807,6.732208276,61.47894807,6.730601088,0,0.001607188
392,16,63.56048337,6.959739489,63.56048337,6.958218881,0,0.001520608
392,17,57.52553544,6.299421659,57.52553544,6.297684633,0,0.001737026
392,18,47.27795256,5.250173585,47.27795256,5.24530021,0,0.004873375
392,19,62.96501475,6.991871622,62.96501475,6.984870148,0,0.007001474
392,1,67.51706895,7.501428799,67.51706895,7.500490322,0,0.000938476
392,20,61.0001235,6.679824187,61.0001235,6.678164377,0,0.00165981
392,21,47.26261107,5.176053192,47.26261107,5.174848887,0,0.001204305
392,22,63.31986369,6.933424653,63.31986369,6.931913566,0,0.001511087
392,23,52.47846729,5.746208743,52.47846729,5.745010573,0,0.00119817
392,24,49.00339647,5.36593403,49.00339647,5.364948719,0,0.00098531
392,25,45.72956754,5.007577503,45.72956754,5.006476609,0,0.001100894
392,26,48.62261232,5.32409863,48.62261232,5.323031079,0,0.001067552
392,27,50.33268153,5.511443903,50.33268153,5.510434696,0,0.001009207
392,28,62.56789344,6.947790614,62.56789344,6.940794662,0,0.006995952
392,29,62.94643713,6.986719431,62.94643713,6.982818901,0,0.00390053
392,2,51.25701735,5.694808251,51.25701735,5.693967471,0,0.00084078
392,30,44.6663241,4.891224689,44.6663241,4.890080704,0,0.001143985
392,3,59.06138526,6.555283772,59.06138526,6.551500014,0,0.003783758
392,4,50.04967041,5.555419365,50.04967041,5.552402939,0,0.003016426
392,5,50.06988,5.563039282,50.06988,5.562456841,0,0.000582441
392,6,48.70459098,5.408751181,48.70459098,5.403973486,0,0.004777695
392,7,43.47166023,4.829885728,43.47166023,4.829270272,0,0.000615456
392,8,43.06779756,4.716004002,43.06779756,4.71513789,0,0.000866112
392,9,40.64495643,4.450755318,40.64495643,4.449647041,0,0.001108276
393,10,61.33179159,6.801373181,61.33179159,6.796505013,0,0.004868167
393,11,50.2002522,5.497102428,50.2002522,5.495906272,0,0.001196155
393,12,47.96995149,5.252858265,47.96995149,5.251501932,0,0.001356332
393,13,51.31794159,5.619307585,51.31794159,5.618252027,0,0.001055558
393,14,41.80332987,4.641828179,41.80332987,4.63687734,0,0.004950839
393,15,43.2662751,4.737793548,43.2662751,4.736626634,0,0.001166915
393,16,49.9202136,5.466303682,49.9202136,5.46532158,0,0.000982101
393,17,44.77331565,4.902964333,44.77331565,4.901736367,0,0.001227966
393,18,62.16774912,6.903081186,62.16774912,6.895687532,0,0.007393654
393,19,48.50917344,5.311936161,48.50917344,5.310704712,0,0.001231449
393,1,51.50560635,5.722564222,51.50560635,5.721981061,0,0.000583161
393,20,45.48428928,5.05093473,45.48428928,5.046149271,0,0.00478546
393,21,60.43163805,6.61749916,60.43163805,6.615915554,0,0.001583607
393,22,50.15762496,5.492294231,50.15762496,5.491315659,0,0.000978572
393,23,46.24858089,5.064335691,46.24858089,5.063427272,0,0.00090842
393,24,62.79915933,6.876104344,62.79915933,6.874635947,0,0.001468397
393,25,60.80986854,6.658924661,60.80986854,6.657180572,0,0.001744089
393,26,39.59688429,4.335472123,39.59688429,4.334844561,0,0.000627562
393,27,55.6096716,6.08923284,55.6096716,6.087948058,0,0.001284782
393,28,48.75315489,5.414144125,48.75315489,5.40936033,0,0.004783795
393,29,48.15215748,5.345101711,48.15215748,5.342361283,0,0.002740429
393,2,41.56492032,4.618062335,41.56492032,4.617516782,0,0.000545553
393,30,53.48878803,5.857085016,53.48878803,5.855604648,0,0.001480368
393,3,45.56335446,5.061547239,45.56335446,5.059687642,0,0.001859598
393,4,64.53098451,7.169725873,64.53098451,7.168945387,0,0.000780486
393,5,65.2759335,7.244999152,65.2759335,7.240781312,0,0.004217841
393,6,62.01761841,6.8864096,62.01761841,6.879024948,0,0.007384652
393,7,60.01136586,6.661296888,60.01136586,6.657417762,0,0.003879126
393,8,54.01334187,5.914359448,54.01334187,5.913132858,0,0.00122659
393,9,59.41943505,6.50663491,59.41943505,6.504952488,0,0.001682421
394,10,48.85255458,5.417462273,48.85255458,5.414958673,0,0.0025036
394,11,64.71292329,7.183730334,64.71292329,7.176992493,0,0.006737841
394,12,44.97532002,4.924971369,44.97532002,4.923950464,0,0.001020905
394,13,67.15734174,7.353816355,67.15734174,7.352346305,0,0.00147005
394,14,59.49767862,6.606933792,59.49767862,6.600480239,0,0.006453553
394,15,57.49021746,6.295451709,57.49021746,6.294037189,0,0.00141452
394,16,63.41114646,6.94344695,63.41114646,6.941960316,0,0.001486634
394,17,57.75408117,6.412851744,57.75408117,6.405993516,0,0.006858228
394,18,48.45783078,5.381236693,48.45783078,5.376303451,0,0.004933242
394,19,60.51003138,6.626100772,60.51003138,6.624514501,0,0.001586271
394,1,64.8123858,7.200911596,64.8123858,7.199978872,0,0.000932724
394,20,51.3112419,5.618833841,51.3112419,5.617337058,0,0.001496783
394,21,47.46717171,5.197871838,47.46717171,5.196737268,0,0.00113457
394,22,62.72656443,6.868453758,62.72656443,6.866958402,0,0.001495356
394,23,63.24834402,6.925558635,63.24834402,6.924050661,0,0.001507974
394,24,47.86932321,5.241832446,47.86933864,5.240821848,-1.54352E-05,0.001010598
394,25,48.1868928,5.27665492,48.1868928,5.275472675,0,0.001182244
394,26,53.64496584,5.873982407,53.64496584,5.872751062,0,0.001231345
394,27,45.99443025,5.036398284,45.99443025,5.035450896,0,0.000947388
394,28,63.00262242,6.996073744,63.00262242,6.989054701,0,0.007019043
394,29,62.33173515,6.917468103,62.33173515,6.913063891,0,0.004404212
394,2,51.14868741,5.676213133,51.14868741,5.672469469,0,0.003743664
394,30,43.06779756,4.782116369,43.06779756,4.777709855,0,0.004406514
394,3,53.9872569,5.991800445,53.9872569,5.988180199,0,0.003620246
394,4,48.72952323,5.409405978,48.72952323,5.406741661,0,0.002664317
394,5,51.64583733,5.738162403,51.64583733,5.737611143,0,0.00055126
394,6,45.80358624,5.089197193,45.80358624,5.088476751,0,0.000720442
394,7,48.83158107,5.425467888,48.83158107,5.424919066,0,0.000548822
394,8,43.99000839,4.816929243,43.99000839,4.816007592,0,0.000921651
394,9,46.72102635,5.116221812,46.72102635,5.115065798,0,0.001156014
395,10,59.67863082,6.62659837,59.67863082,6.619355729,0,0.007242642
395,11,49.63188834,5.434880174,49.63188834,5.433694545,0,0.001185628
395,12,62.13322917,6.803912867,62.13322917,6.802166506,0,0.001746361
395,13,51.1282215,5.598552832,51.1282215,5.597500888,0,0.001051945
395,14,47.1456243,5.235568674,47.1456243,5.230872931,0,0.004695743
395,15,42.66095184,4.671502213,42.66095184,4.670352741,0,0.001149472
395,16,49.22537274,5.390232112,49.22537274,5.389236468,0,0.000995643
395,17,45.63466623,4.997287498,45.63466623,4.996080303,0,0.001207195
395,18,59.05577232,6.557900636,59.05577232,6.551785185,0,0.006115451
395,19,45.92448972,5.028925333,45.92448972,5.027821075,0,0.001104258
395,1,51.25323591,5.694523036,51.25323591,5.693939919,0,0.000583117
395,20,48.96303435,5.436395136,48.96303435,5.42981269,0,0.006582446
395,21,61.59738177,6.745125296,61.59738177,6.743388795,0,0.001736501
395,22,47.71109601,5.224400851,47.71109601,5.223465601,0,0.00093525
395,23,49.41146259,5.410618497,49.41146259,5.40965262,0,0.000965877
395,24,61.04263383,6.775649869,61.04263383,6.772003365,0,0.003646503
395,25,61.51793202,6.830900179,61.51793202,6.82352837,0,0.007371809
395,26,46.91722761,5.208186977,46.91722761,5.205669179,0,0.002517798
395,27,52.97632272,5.880162279,52.97632272,5.876925331,0,0.003236948
395,28,48.45018213,5.305501573,48.45018213,5.304346314,0,0.001155259
395,29,59.66881434,6.622188948,59.66881434,6.618174104,0,0.004014844
395,2,44.03623788,4.892635757,44.03623788,4.892056633,0,0.000579125
395,30,53.67472929,5.959720755,53.67472929,5.952837707,0,0.006883048
395,3,42.8138235,4.75242,42.8138235,4.749917752,0,0.002502248
395,4,56.70849411,6.294355577,56.70849411,6.290840466,0,0.003515111
395,5,61.82291862,6.861816571,61.82291862,6.857671533,0,0.004145038
395,6,50.45689386,5.606163044,50.45689386,5.604933322,0,0.001229722
395,7,61.39624221,6.821386204,61.39624221,6.820541448,0,0.000844756
395,8,62.73316323,6.869223308,62.73316323,6.867792751,0,0.001430557
395,9,61.17776541,6.699165302,61.17776541,6.69743878,0,0.001726522
396,10,47.53739853,5.205563677,47.53739853,5.204461881,0,0.001101796
396,11,64.41741108,7.054445584,64.41741108,7.05262713,0,0.001818454
396,12,46.77309405,5.121803765,46.77309405,5.120613866,0,0.001189899
396,13,65.7020898,7.293121689,65.7020898,7.289343789,0,0.0037779
396,14,60.6033981,6.636292986,60.6033981,6.634580235,0,0.001712751
396,15,58.89603294,6.449357094,58.89603294,6.447803779,0,0.001553316
396,16,62.48024118,6.841520414,62.48024118,6.84005613,0,0.001464284
396,17,58.78575711,6.437464153,58.78575711,6.435552349,0,0.001911804
396,18,44.82847188,4.978086056,44.82847188,4.973338722,0,0.004747334
396,19,52.49425734,5.829031355,52.49425734,5.822959388,0,0.006071968
396,1,63.71227998,7.071784966,63.71227998,7.067860066,0,0.0039249
396,20,36.63326331,4.067144766,36.63326331,4.061763744,0,0.005381022
396,21,46.77356988,5.121892303,46.77356988,5.120700467,0,0.001191836
396,22,56.3072904,6.165502659,56.3072904,6.164186547,0,0.001316112
396,23,62.97960726,6.896109113,62.97960726,6.894608184,0,0.001500929
396,24,48.7536732,5.338569821,48.7536732,5.337589302,0,0.000980519
396,25,49.12572465,5.379471331,49.12572465,5.378234064,0,0.001237267
396,26,62.11424178,6.801326832,62.11424178,6.799875758,0,0.001451074
396,27,45.53884701,4.986436935,45.53884701,4.985479972,0,0.000956963
396,28,60.58074609,6.726812113,60.58074609,6.719504068,0,0.007308045
396,29,43.19107605,4.729370522,43.19107605,4.728458168,0,0.000912355
396,2,59.88197106,6.653033728,59.88197106,6.651996361,0,0.001037367
396,30,46.24858089,5.064426199,46.24858089,5.063347997,0,0.001078203
396,3,53.74334493,5.965136994,53.74334493,5.961700229,0,0.003436765
396,4,44.55880461,4.946044757,44.55880461,4.943406054,0,0.002638703
396,5,48.52083393,5.390903963,48.52083393,5.390285682,0,0.000618281
396,6,39.23370531,4.359204908,39.23370531,4.358444849,0,0.000760059
396,7,49.45401054,5.494641523,49.45401054,5.494120599,0,0.000520924
396,8,47.53579401,5.205166716,47.53579401,5.204162248,0,0.001004468
396,9,49.64368428,5.51323114,49.64368428,5.508704363,0,0.004526777
397,10,58.36082823,6.480221297,58.36082823,6.473058046,0,0.007163251
397,11,48.51034884,5.312019083,48.51034884,5.310778081,0,0.001241002
397,12,60.31055916,6.604316733,60.31055916,6.60273666,0,0.001580073
397,13,47.49584427,5.20081587,47.49584427,5.199814544,0,0.001001326
397,14,46.58489343,5.101247763,46.58489343,5.100130376,0,0.001117387
397,15,46.76564682,5.12099675,46.76564682,5.119839314,0,0.001157436
397,16,46.85785875,5.201527068,46.85785875,5.198916617,0,0.002610451
397,17,46.542609,5.096712489,46.542609,5.095526477,0,0.001186011
397,18,50.91680304,5.575548366,50.91680304,5.574097587,0,0.001450779
397,19,41.50133064,4.60839826,41.50133064,4.603659135,0,0.004739125
397,1,47.73632076,5.299172237,47.73632076,5.296524925,0,0.002647312
397,20,50.66427906,5.625775793,50.66427906,5.619797297,0,0.005978497
