T,O,price_model,price
348,7,0.255385361,-0.255385361
348,8,129.9741615,129.9741615
348,9,129.9890369,129.9890369
349,10,0.200835971,0.200835971
349,11,129.9753935,129.9753935
349,12,129.9491391,129.9491391
349,13,0.083495635,0.083495635
349,14,0.32164433,0.32164433
349,15,0.017100815,0.017100815
349,16,1.718310135,1.718310135
349,17,130.0060771,130.0060771
349,18,0.192122891,0.192122891
349,19,0.002201118,0.002201118
349,1,0.176240388,-0.176240388
349,20,129.8469341,129.8469341
349,21,129.995005,129.995005
349,22,0.104076992,0.104076992
349,23,129.8060341,129.8060341
349,24,130.0395466,130.0395466
349,25,129.9912008,129.9912008
349,26,129.9942124,129.9942124
349,27,0.090589282,0.090589282
349,28,129.9908254,129.9908254
349,29,130.029525,130.029525
349,2,0.014997105,-0.014997105
349,30,130.026555,130.026555
349,3,26.40443928,-26.40443928
349,4,0.051932351,-0.051932351
349,5,130.0106248,-130.0106248
349,6,0.041587992,-0.041587992
349,7,129.9778583,-129.9778583
349,8,129.989244,129.989244
349,9,0.001379451,0.001379451
350,10,130.0186667,130.0186667
350,11,130.0179821,130.0179821
350,12,130.0158169,130.0158169
350,13,0.114309323,0.114309323
350,14,129.9941658,129.9941658
350,15,129.9634469,129.9634469
350,16,129.8925706,129.8925706
350,17,129.9894117,129.9894117
350,18,0.008109418,0.008109418
350,19,3.708423141,3.708423141
350,1,0.009714401,-0.009714401
350,20,129.9795298,129.9795298
350,21,15.53558251,15.53558251
350,22,130.0096903,130.0096903
350,23,130.0366227,130.0366227
350,24,129.8738793,129.8738793
350,25,130.0014689,130.0014689
350,26,129.9861482,129.9861482
350,27,0.034253186,0.034253186
350,28,130.0011751,130.0011751
350,29,129.9316707,129.9316707
350,2,0.003674496,-0.003674496
350,30,129.7330163,129.7330163
350,3,0.048002959,-0.048002959
350,4,0.228202408,-0.228202408
350,5,0.019340085,-0.019340085
350,6,0.00928407,-0.00928407
350,7,0.252075378,-0.252075378
350,8,129.860302,129.860302
350,9,0.00251101,0.00251101
351,10,129.9712937,129.9712937
351,11,129.9572834,129.9572834
351,12,129.9421141,129.9421141
351,13,0.020733169,0.020733169
351,14,129.5013345,129.5013345
351,15,1.636069441,1.636069441
351,16,0.367517096,0.367517096
351,17,130.0085108,130.0085108
351,18,0.004716536,0.004716536
351,19,129.9841753,129.9841753
351,1,0.011387977,-0.011387977
351,20,0.029081623,0.029081623
351,21,130.0002339,130.0002339
351,22,129.984698,129.984698
351,23,129.9601547,129.9601547
351,24,130.0497871,130.0497871
351,25,129.985727,129.985727
351,26,130.0184834,130.0184834
351,27,130.0070695,130.0070695
351,28,129.9744235,129.9744235
351,29,130.0296517,130.0296517
351,2,0.009546612,-0.009546612
351,30,130.0058303,130.0058303
351,3,130.0039797,-130.0039797
351,4,129.5953441,-129.5953441
351,5,0.031810141,-0.031810141
351,6,0.048108864,-0.048108864
351,7,130.0137339,-130.0137339
351,8,129.9727767,129.9727767
351,9,0.002231902,0.002231902
352,10,130.0069636,130.0069636
352,11,130.0296896,130.0296896
352,12,130.0113478,130.0113478
352,13,8.130619434,8.130619434
352,14,129.9990293,129.9990293
352,15,130.0233691,130.0233691
352,16,129.8708155,129.8708155
352,17,129.7074579,129.7074579
352,18,0.020278382,0.020278382
352,19,130.0123885,130.0123885
352,1,0.004488266,-0.004488266
352,20,129.9969919,129.9969919
352,21,0.002260862,0.002260862
352,22,130.0191592,130.0191592
352,23,130.0342868,130.0342868
352,24,129.8993255,129.8993255
352,25,130.0138645,130.0138645
352,26,0.363207158,0.363207158
352,27,129.975745,129.975745
352,28,130.0040196,130.0040196
352,29,129.9250688,129.9250688
352,2,0.023935696,-0.023935696
352,30,129.7409574,129.7409574
352,3,129.9800788,-129.9800788
352,4,129.9698372,-129.9698372
352,5,0.033429216,-0.033429216
352,6,0.027950412,-0.027950412
352,7,129.9588521,-129.9588521
352,8,130.0207735,130.0207735
352,9,0.00238135,0.00238135
353,10,129.9889923,129.9889923
353,11,129.9240769,129.9240769
353,12,129.9401938,129.9401938
353,13,129.987841,129.987841
353,14,0.029938608,0.029938608
353,15,129.9909131,129.9909131
353,16,0.00701676,0.00701676
353,17,129.9926392,129.9926392
353,18,0.010236759,0.010236759
353,19,129.990568,129.990568
353,1,0.010986022,-0.010986022
353,20,0.032013638,0.032013638
353,21,0.017516234,0.017516234
353,22,129.9742125,129.9742125
353,23,0.104543472,0.104543472
353,24,130.0200922,130.0200922
353,25,129.9800178,129.9800178
353,26,129.5298149,129.5298149
353,27,129.9575126,129.9575126
353,28,129.9720012,129.9720012
353,29,130.0469708,130.0469708
353,2,130.0240826,-130.0240826
353,30,129.9800066,129.9800066
353,3,130.0072436,-130.0072436
353,4,0.044715978,-0.044715978
353,5,130.014794,-130.014794
353,6,130.0090816,-130.0090816
353,7,130.0029592,-130.0029592
353,8,129.933804,129.933804
353,9,0.005948333,0.005948333
354,10,130.0022531,130.0022531
354,11,130.0068495,130.0068495
354,12,130.0075262,130.0075262
354,13,0.375950586,0.375950586
354,14,129.9981904,129.9981904
354,15,129.9983788,129.9983788
354,16,0.026932279,0.026932279
354,17,0.178296473,0.178296473
354,18,129.9989974,129.9989974
354,19,130.0005268,130.0005268
354,1,0.053234623,-0.053234623
354,20,129.9676752,129.9676752
354,21,0.16572476,0.16572476
354,22,130.0349948,130.0349948
354,23,129.9878393,129.9878393
354,24,129.9338417,129.9338417
354,25,130.0089254,130.0089254
354,26,0.01985571,0.01985571
354,27,129.9681688,129.9681688
354,28,130.0151914,130.0151914
354,29,129.8801668,129.8801668
354,2,130.0151226,-130.0151226
354,30,129.9493885,129.9493885
354,3,129.9967282,-129.9967282
354,4,0.090489639,-0.090489639
354,5,0.317290782,-0.317290782
354,6,129.7422396,-129.7422396
354,7,129.9439951,-129.9439951
354,8,130.017952,130.017952
354,9,129.9552941,129.9552941
355,10,129.9969686,129.9969686
355,11,129.9993348,129.9993348
355,12,129.9389439,129.9389439
355,13,129.9588341,129.9588341
355,14,129.9974235,129.9974235
355,15,0.133174593,0.133174593
355,16,0.084456617,0.084456617
355,17,130.0107753,130.0107753
355,18,129.9943675,129.9943675
355,19,129.9837577,129.9837577
355,1,130.0188496,-130.0188496
355,20,129.9579455,129.9579455
355,21,0.022793105,0.022793105
355,22,0.41491723,0.41491723
355,23,129.9780817,129.9780817
355,24,130.0260702,130.0260702
355,25,0.11973164,0.11973164
355,26,0.01076312,0.01076312
355,27,129.9631063,129.9631063
355,28,129.9138081,129.9138081
355,29,130.0058855,130.0058855
355,2,129.9125321,-129.9125321
355,30,130.0237289,130.0237289
355,3,130.0016246,-130.0016246
355,4,3.396324746,-3.396324746
355,5,0.075990393,-0.075990393
355,6,129.9536732,-129.9536732
355,7,130.0156295,-130.0156295
355,8,129.9199917,129.9199917
355,9,0.043772744,0.043772744
356,10,130.0071567,130.0071567
356,11,130.0069304,130.0069304
356,12,129.9750534,129.9750534
356,13,129.9831547,129.9831547
356,14,130.0075004,130.0075004
356,15,129.9948147,129.9948147
356,16,129.9728716,129.9728716
356,17,129.9917626,129.9917626
356,18,130.0179027,130.0179027
356,19,130.1398119,130.1398119
356,1,129.1745708,-129.1745708
356,20,130.0131729,130.0131729
356,21,129.6893314,129.6893314
356,22,129.9578009,129.9578009
356,23,130.0036482,130.0036482
356,24,129.899903,129.899903
356,25,-0.000133815,-0.000133815
356,26,130.0035082,130.0035082
356,27,0.013098661,0.013098661
356,28,130.00777,130.00777
356,29,0.453707581,0.453707581
356,2,130.0356446,-130.0356446
356,30,129.958192,129.958192
356,3,130.0011757,-130.0011757
356,4,129.608618,-129.608618
356,5,0.003390188,-0.003390188
356,6,0.062590365,-0.062590365
356,7,0.172809355,-0.172809355
356,8,130.0170964,130.0170964
356,9,130.005448,130.005448
357,10,129.9769794,129.9769794
357,11,129.9675519,129.9675519
357,12,130.0024472,130.0024472
357,13,130.0188216,130.0188216
357,14,129.9899826,129.9899826
357,15,0.024345463,0.024345463
357,16,129.9721018,129.9721018
357,17,130.0046174,130.0046174
357,18,0.23134295,0.23134295
357,19,0.040188137,0.040188137
357,1,0.01561221,-0.01561221
357,20,129.9904188,129.9904188
357,21,130.0026206,130.0026206
357,22,0.046775064,0.046775064
357,23,129.9928075,129.9928075
357,24,130.0162642,130.0162642
357,25,0.008090925,0.008090925
357,26,129.9934406,129.9934406
357,27,130.001504,130.001504
357,28,129.992691,129.992691
357,29,130.0047699,130.0047699
357,2,129.9945912,-129.9945912
357,30,130.0209444,130.0209444
357,3,130.0031956,-130.0031956
357,4,129.9354583,-129.9354583
357,5,129.9754638,-129.9754638
357,6,0.013576564,-0.013576564
357,7,129.9887422,-129.9887422
357,8,129.9384581,129.9384581
357,9,129.9863139,129.9863139
358,10,130.0356175,130.0356175
358,11,130.0156847,130.0156847
358,12,129.9852415,129.9852415
358,13,0.05971733,0.05971733
358,14,130.0075876,130.0075876
358,15,130.0072308,130.0072308
358,16,130.0088381,130.0088381
358,17,129.9523283,129.9523283
358,18,130.0141975,130.0141975
358,19,0.009968153,0.009968153
358,1,0.004993407,-0.004993407
358,20,0.055167406,0.055167406
358,21,129.9683261,129.9683261
358,22,129.9379341,129.9379341
358,23,130.0039464,130.0039464
358,24,129.9416999,129.9416999
358,25,0.015861876,0.015861876
358,26,129.9866118,129.9866118
358,27,0.122697524,0.122697524
358,28,129.9973793,129.9973793
358,29,129.9107936,129.9107936
358,2,0.005350942,-0.005350942
358,30,129.9688327,129.9688327
358,3,129.9631838,-129.9631838
358,4,0.032605846,-0.032605846
358,5,130.0081124,-130.0081124
358,6,0.212090645,-0.212090645
358,7,0.553718501,-0.553718501
358,8,130.0205808,130.0205808
358,9,130.0599495,130.0599495
359,10,129.6426892,129.6426892
359,11,129.9902064,129.9902064
359,12,0.027338456,0.027338456
359,13,130.0169348,130.0169348
359,14,0.146751083,0.146751083
359,15,129.9780753,129.9780753
359,16,129.937872,129.937872
359,17,129.9897317,129.9897317
359,18,129.9459352,129.9459352
359,19,0.045433804,0.045433804
359,1,0.008026934,-0.008026934
359,20,0.01278276,0.01278276
359,21,129.9463,129.9463
359,22,0.025605216,0.025605216
359,23,129.9769434,129.9769434
359,24,130.0188336,130.0188336
359,25,130.0031957,130.0031957
359,26,0.234949501,0.234949501
359,27,0.061094614,0.061094614
359,28,0.018255803,0.018255803
359,29,130.0165641,130.0165641
359,2,0.002605513,-0.002605513
359,30,130.0197076,130.0197076
359,3,130.0188412,-130.0188412
359,4,129.9647609,-129.9647609
359,5,129.9852863,-129.9852863
359,6,0.005464532,-0.005464532
359,7,129.9850885,-129.9850885
359,8,129.7452241,129.7452241
359,9,129.8995498,129.8995498
360,10,130.0067408,130.0067408
360,11,130.0054795,130.0054795
360,12,0.013841966,0.013841966
360,13,129.8563131,129.8563131
360,14,129.9976189,129.9976189
360,15,130.2074746,130.2074746
360,16,130.0181439,130.0181439
360,17,129.8372378,129.8372378
360,18,129.9764656,129.9764656
360,19,0.01837256,0.01837256
360,1,0.002277783,-0.002277783
360,20,129.9731305,129.9731305
360,21,0.009707539,0.009707539
360,22,129.8534784,129.8534784
360,23,130.0177171,130.0177171
360,24,126.3514784,126.3514784
360,25,129.9633901,129.9633901
360,26,24.85450321,24.85450321
360,27,0.704129762,0.704129762
360,28,130.021186,130.021186
360,29,129.979249,129.979249
360,2,-0.000326365,0.000326365
360,30,129.982219,129.982219
360,3,0.20917097,-0.20917097
360,4,129.8715715,-129.8715715
360,5,129.9991236,-129.9991236
360,6,0.027374181,-0.027374181
360,7,128.1316108,-128.1316108
360,8,130.0269712,130.0269712
360,9,0.004576501,0.004576501
361,10,129.9256205,129.9256205
361,11,129.9936815,129.9936815
361,12,0.007567549,0.007567549
361,13,129.9957253,129.9957253
361,14,129.9868684,129.9868684
361,15,0.500931573,0.500931573
361,16,129.9513069,129.9513069
361,17,129.999366,129.999366
361,18,129.9352722,129.9352722
361,19,129.6205596,129.6205596
361,1,0.007755214,-0.007755214
361,20,129.9956977,129.9956977
361,21,0.003155436,0.003155436
361,22,130.0384505,130.0384505
361,23,129.9259915,129.9259915
361,24,130.051928,130.051928
361,25,130.0168339,130.0168339
361,26,0.017036899,0.017036899
361,27,0.027645443,0.027645443
361,28,130.0130289,130.0130289
361,29,130.0244423,130.0244423
361,2,130.0017494,-130.0017494
361,30,130.0099964,130.0099964
361,3,0.020419631,-0.020419631
361,4,129.9933207,-129.9933207
361,5,0.010436313,-0.010436313
361,6,129.6858911,-129.6858911
361,7,130.0230899,-130.0230899
361,8,129.5528237,129.5528237
361,9,0.011042325,0.011042325
362,10,129.9870426,129.9870426
362,11,130.0080502,130.0080502
362,12,0.013164173,0.013164173
362,13,129.9633144,129.9633144
362,14,130.0130592,130.0130592
362,15,0.009198009,0.009198009
362,16,130.0265275,130.0265275
362,17,0.080957671,0.080957671
362,18,130.0051256,130.0051256
362,19,0.014344585,0.014344585
362,1,0.016674868,-0.016674868
362,20,129.9542008,129.9542008
362,21,122.2793494,122.2793494
362,22,129.7395602,129.7395602
362,23,129.9937261,129.9937261
362,24,129.8790664,129.8790664
362,25,129.9967837,129.9967837
362,26,0.040410832,0.040410832
362,27,0.025849678,0.025849678
362,28,129.981864,129.981864
362,29,129.9738439,129.9738439
362,2,129.6000175,-129.6000175
362,30,129.961591,129.961591
362,3,0.000177799,-0.000177799
362,4,0.03336294,-0.03336294
362,5,0.011848345,-0.011848345
362,6,129.5597709,-129.5597709
362,7,129.9777615,-129.9777615
362,8,130.0206996,130.0206996
362,9,-0.001403565,-0.001403565
363,10,0.003395164,0.003395164
363,11,129.9635943,129.9635943
363,12,0.01513491,0.01513491
363,13,130.0490446,130.0490446
363,14,129.9913742,129.9913742
363,15,130.0045847,130.0045847
363,16,129.8172439,129.8172439
363,17,129.9155849,129.9155849
363,18,129.9680406,129.9680406
363,19,0.125763027,0.125763027
363,1,0.055286599,-0.055286599
363,20,130.0036201,130.0036201
363,21,0.014195478,0.014195478
363,22,129.2430714,129.2430714
363,23,0.037990196,0.037990196
363,24,130.0389855,130.0389855
363,25,130.0052527,130.0052527
363,26,0.031154872,0.031154872
363,27,0.014959192,0.014959192
363,28,129.9888449,129.9888449
363,29,130.0497003,130.0497003
363,2,0.049889889,-0.049889889
363,30,130.0133899,130.0133899
363,3,0.392215656,-0.392215656
363,4,130.028649,-130.028649
363,5,0.022696048,-0.022696048
363,6,130.0089253,-130.0089253
363,7,129.9902103,-129.9902103
363,8,129.9716977,129.9716977
363,9,0.021109305,0.021109305
364,10,0.190340856,0.190340856
364,11,130.0121341,130.0121341
364,12,129.6257185,129.6257185
364,13,0.047403747,0.047403747
364,14,129.9956305,129.9956305
364,15,129.9861158,129.9861158
364,16,130.0356816,130.0356816
364,17,0.005697414,0.005697414
364,18,130.0045434,130.0045434
364,19,0.004043946,0.004043946
364,1,129.9341411,-129.9341411
364,20,129.8564415,129.8564415
364,21,130.0061779,130.0061779
364,22,0.061848035,0.061848035
364,23,129.990719,129.990719
364,24,129.9264475,129.9264475
364,25,129.9310244,129.9310244
364,26,129.9810323,129.9810323
364,27,129.9771502,129.9771502
364,28,0.023766104,0.023766104
364,29,129.9072364,129.9072364
364,2,0.015166701,-0.015166701
364,30,129.677529,129.677529
364,3,0.013137525,-0.013137525
364,4,129.8949991,-129.8949991
364,5,130.0084101,-130.0084101
364,6,129.9664773,-129.9664773
364,7,0.005154731,-0.005154731
364,8,130.0330919,130.0330919
364,9,129.9966316,129.9966316
365,10,0.0086327,0.0086327
365,11,129.9789748,129.9789748
365,12,0.174419395,0.174419395
365,13,0.016345717,0.016345717
365,14,0.008274262,0.008274262
365,15,130.005927,130.005927
365,16,129.9199245,129.9199245
365,17,0.003454585,0.003454585
365,18,129.7986496,129.7986496
365,19,129.9909715,129.9909715
365,1,0.008632053,-0.008632053
365,20,129.9974437,129.9974437
365,21,0.052678201,0.052678201
365,22,129.92612,129.92612
365,23,129.9716927,129.9716927
365,24,130.0358174,130.0358174
365,25,130.0062841,130.0062841
365,26,129.9214912,129.9214912
365,27,129.0074209,129.0074209
365,28,130.0104571,130.0104571
365,29,130.013238,130.013238
365,2,0.016187391,-0.016187391
365,30,130.0105653,130.0105653
365,3,0.035030137,-0.035030137
365,4,129.99933,-129.99933
365,5,129.9951138,-129.9951138
365,6,130.0071305,-130.0071305
365,7,129.858852,-129.858852
365,8,129.9435215,129.9435215
365,9,0.032075174,0.032075174
366,10,130.004592,130.004592
366,11,130.0262526,130.0262526
366,12,130.0193476,130.0193476
366,13,129.9759955,129.9759955
366,14,0.152570945,0.152570945
366,15,129.2512616,129.2512616
366,16,130.015584,130.015584
366,17,0.10451765,0.10451765
366,18,0.019877089,0.019877089
366,19,129.9856992,129.9856992
366,1,129.8165757,-129.8165757
366,20,0.004812567,0.004812567
366,21,130.0021875,130.0021875
366,22,0.036007163,0.036007163
366,23,130.005364,130.005364
366,24,129.9482619,129.9482619
366,25,0.05085551,0.05085551
366,26,130.0437283,130.0437283
366,27,130.0219829,130.0219829
366,28,0.096297971,0.096297971
366,29,129.9345397,129.9345397
366,2,0.003578414,-0.003578414
366,30,0.167267192,0.167267192
366,3,0.119409819,-0.119409819
366,4,129.9559157,-129.9559157
366,5,130.0085182,-130.0085182
366,6,129.9840334,-129.9840334
366,7,129.9455738,-129.9455738
366,8,130.0381857,130.0381857
366,9,0.026585386,0.026585386
367,10,129.9879118,129.9879118
367,11,129.9597915,129.9597915
367,12,129.9388736,129.9388736
367,13,130.0097466,130.0097466
367,14,0.001465202,0.001465202
367,15,130.013079,130.013079
367,16,129.9055412,129.9055412
367,17,129.9918525,129.9918525
367,18,0.003905947,0.003905947
367,19,0.012868691,0.012868691
367,1,130.0065895,-130.0065895
367,20,129.9950648,129.9950648
367,21,129.9870286,129.9870286
367,22,0.025627372,0.025627372
367,23,129.9395919,129.9395919
367,24,130.0236427,130.0236427
367,25,0.029360309,0.029360309
367,26,0.245580827,0.245580827
367,27,0.113419407,0.113419407
367,28,0.225083742,0.225083742
367,29,130.018506,130.018506
367,2,0.022331362,-0.022331362
367,30,130.0040171,130.0040171
367,3,130.3103671,-130.3103671
367,4,130.0647431,-130.0647431
367,5,129.9986009,-129.9986009
367,6,130.0022436,-130.0022436
367,7,130.0185306,-130.0185306
367,8,129.9368874,129.9368874
367,9,129.9488909,129.9488909
368,10,0.035807892,0.035807892
368,11,129.9775903,129.9775903
368,12,130.004607,130.004607
368,13,129.9630519,129.9630519
368,14,129.9962386,129.9962386
368,15,129.9887103,129.9887103
368,16,130.0451886,130.0451886
368,17,0.038441754,0.038441754
368,18,0.291113134,0.291113134
368,19,0.010590379,0.010590379
368,1,129.9479157,-129.9479157
368,20,129.933607,129.933607
368,21,0.037246507,0.037246507
368,22,0.026397507,0.026397507
368,23,130.0029835,130.0029835
368,24,129.9577877,129.9577877
368,25,0.059587307,0.059587307
368,26,129.9739264,129.9739264
368,27,129.9990562,129.9990562
368,28,0.036154204,0.036154204
368,29,129.974302,129.974302
368,2,0.012251901,-0.012251901
368,30,129.9696409,129.9696409
368,3,129.9882156,-129.9882156
368,4,129.6689348,-129.6689348
368,5,129.9917956,-129.9917956
368,6,0.003947626,-0.003947626
368,7,129.9073337,-129.9073337
368,8,130.0449374,130.0449374
368,9,0.084426577,0.084426577
369,10,0.013352763,0.013352763
369,11,0.218383569,0.218383569
369,12,129.8292467,129.8292467
369,13,130.0055834,130.0055834
369,14,129.9739294,129.9739294
369,15,130.0041304,130.0041304
369,16,129.7995203,129.7995203
369,17,0.09863423,0.09863423
369,18,130.0186328,130.0186328
369,19,129.9770458,129.9770458
369,1,130.0372378,-130.0372378
369,20,130.0532634,130.0532634
369,21,0.005688501,0.005688501
369,22,129.9943037,129.9943037
369,23,129.9859537,129.9859537
369,24,130.0234707,130.0234707
369,25,130.0045886,130.0045886
369,26,0.042940533,0.042940533
369,27,129.8562229,129.8562229
369,28,129.9950093,129.9950093
369,29,130.0204694,130.0204694
369,2,0.156707403,-0.156707403
369,30,130.01449,130.01449
369,3,129.9965871,-129.9965871
369,4,129.9963824,-129.9963824
369,5,129.9067456,-129.9067456
369,6,0.379300091,-0.379300091
369,7,129.9983639,-129.9983639
369,8,0.257536023,0.257536023
369,9,130.0013793,130.0013793
370,10,129.9857271,129.9857271
370,11,129.9965057,129.9965057
370,12,130.0858894,130.0858894
370,13,129.8600334,129.8600334
370,14,130.0125643,130.0125643
370,15,129.7869456,129.7869456
370,16,129.9919644,129.9919644
370,17,0.006734092,0.006734092
370,18,129.9865293,129.9865293
370,19,0.026796705,0.026796705
370,1,129.9416853,-129.9416853
370,20,129.9705387,129.9705387
370,21,130.0109263,130.0109263
370,22,129.9612503,129.9612503
370,23,130.0166106,130.0166106
370,24,129.9507105,129.9507105
370,25,0.016185654,0.016185654
370,26,0.069559544,0.069559544
370,27,130.0602795,130.0602795
370,28,0.055009661,0.055009661
370,29,129.6288036,129.6288036
370,2,0.407836773,-0.407836773
370,30,129.9299376,129.9299376
370,3,129.96845,-129.96845
370,4,0.164589481,-0.164589481
370,5,130.0105199,-130.0105199
370,6,0.013796117,-0.013796117
370,7,128.6339158,-128.6339158
370,8,130.0064716,130.0064716
370,9,0.003556034,0.003556034
371,10,0.013847715,0.013847715
371,11,129.9416767,129.9416767
371,12,129.9620685,129.9620685
371,13,130.0085462,130.0085462
371,14,0.070416916,0.070416916
371,15,130.0075018,130.0075018
371,16,129.8662319,129.8662319
371,17,129.9976227,129.9976227
371,18,129.9956819,129.9956819
371,19,129.6665437,129.6665437
371,1,129.9398056,-129.9398056
371,20,0.014281338,0.014281338
371,21,129.9884771,129.9884771
371,22,130.0125374,130.0125374
371,23,0.106156423,0.106156423
371,24,130.0270902,130.0270902
371,25,130.0021917,130.0021917
371,26,0.075583111,0.075583111
371,27,129.485056,129.485056
371,28,130.0091513,130.0091513
371,29,130.0338505,130.0338505
371,2,0.235097654,-0.235097654
371,30,130.0216984,130.0216984
371,3,129.9755038,-129.9755038
371,4,129.9493455,-129.9493455
371,5,129.9926887,-129.9926887
371,6,129.9860471,-129.9860471
371,7,130.0215712,-130.0215712
371,8,1.519178437,1.519178437
371,9,0.00669903,0.00669903
372,10,129.9752221,129.9752221
372,11,129.9014508,129.9014508
372,12,130.2680819,130.2680819
372,13,2.517239593,2.517239593
372,14,129.9810568,129.9810568
372,15,129.9598842,129.9598842
372,16,130.0594157,130.0594157
372,17,0.083458814,0.083458814
372,18,129.9513351,129.9513351
372,19,0.027983516,0.027983516
372,1,0.03958823,-0.03958823
372,20,0.004739493,0.004739493
372,21,130.0069767,130.0069767
372,22,129.9502865,129.9502865
372,23,129.9772235,129.9772235
372,24,129.933877,129.933877
372,25,129.9884515,129.9884515
372,26,130.0253049,130.0253049
372,27,0.153140515,0.153140515
372,28,0.019534349,0.019534349
372,29,129.9317335,129.9317335
372,2,129.9845811,-129.9845811
372,30,129.9165,129.9165
372,3,0.00615623,-0.00615623
372,4,0.104464194,-0.104464194
372,5,130.0041232,-130.0041232
372,6,129.9906038,-129.9906038
372,7,129.8831246,-129.8831246
372,8,130.0290306,130.0290306
372,9,0.018287845,0.018287845
373,10,0.028816267,0.028816267
373,11,129.4891569,129.4891569
373,12,129.7377795,129.7377795
373,13,130.029523,130.029523
373,14,0.02503904,0.02503904
373,15,130.0041152,130.0041152
373,16,129.9522821,129.9522821
373,17,130.0016829,130.0016829
373,18,129.9921678,129.9921678
373,19,130.0041656,130.0041656
373,1,129.9224137,-129.9224137
373,20,0.010269757,0.010269757
373,21,129.9901526,129.9901526
373,22,130.037642,130.037642
373,23,0.236060752,0.236060752
373,24,130.0495487,130.0495487
373,25,130.0334366,130.0334366
373,26,129.75396,129.75396
373,27,0.746722904,0.746722904
373,28,0.015223493,0.015223493
373,29,130.031214,130.031214
373,2,0.002471807,-0.002471807
373,30,130.0448413,130.0448413
373,3,0.005529359,-0.005529359
373,4,130.018818,-130.018818
373,5,129.9922633,-129.9922633
373,6,129.9973536,-129.9973536
373,7,130.0811902,-130.0811902
373,8,129.9670101,129.9670101
373,9,0.209617639,0.209617639
374,10,129.9812669,129.9812669
374,11,130.0798644,130.0798644
374,12,0.021420383,0.021420383
374,13,129.9671142,129.9671142
374,14,129.9750576,129.9750576
374,15,18.84658334,18.84658334
374,16,130.023709,130.023709
374,17,0.072158932,0.072158932
374,18,0.011656717,0.011656717
374,19,129.992086,129.992086
374,1,130.0188274,-130.0188274
374,20,129.9938976,129.9938976
374,21,129.9218508,129.9218508
374,22,1.964244002,1.964244002
374,23,3.301322862,3.301322862
374,24,127.5413247,127.5413247
374,25,0.058328749,0.058328749
374,26,129.9469872,129.9469872
374,27,130.009319,130.009319
374,28,0.013200261,0.013200261
374,29,129.9785868,129.9785868
374,2,0.085674788,-0.085674788
374,30,129.9476172,129.9476172
374,3,0.002742378,-0.002742378
374,4,129.9804789,-129.9804789
374,5,130.0104969,-130.0104969
374,6,0.015385959,-0.015385959
374,7,129.962845,-129.962845
374,8,130.0093464,130.0093464
374,9,0.004738978,0.004738978
375,10,0.011071176,0.011071176
375,11,0.033506652,0.033506652
375,12,0.011983426,0.011983426
375,13,130.189627,130.189627
375,14,0.08477926,0.08477926
375,15,129.9847243,129.9847243
375,16,129.976319,129.976319
375,17,129.9930233,129.9930233
375,18,129.9961808,129.9961808
375,19,130.001044,130.001044
375,1,130.0254668,-130.0254668
375,20,0.02783079,0.02783079
375,21,0.020431555,0.020431555
375,22,130.0084389,130.0084389
375,23,0.201971997,0.201971997
375,24,130.0221513,130.0221513
375,25,0.006107836,0.006107836
375,26,130.0143267,130.0143267
375,27,129.921766,129.921766
375,28,129.9914439,129.9914439
375,29,130.0110139,130.0110139
375,2,0.004060583,-0.004060583
375,30,130.0321601,130.0321601
375,3,0.005722386,-0.005722386
375,4,130.0013908,-130.0013908
375,5,129.9747686,-129.9747686
375,6,0.06949897,-0.06949897
375,7,130.0361298,-130.0361298
375,8,129.9410756,129.9410756
375,9,129.7717768,129.7717768
376,10,129.9689104,129.9689104
376,11,0.009647339,0.009647339
376,12,0.032625204,0.032625204
376,13,0.507559959,0.507559959
376,14,129.9549687,129.9549687
376,15,129.8200401,129.8200401
376,16,129.9907672,129.9907672
376,17,0.018228958,0.018228958
376,18,129.9770429,129.9770429
376,19,0.022573987,0.022573987
376,1,129.7570369,-129.7570369
376,20,0.179275165,0.179275165
376,21,0.120265416,0.120265416
376,22,129.8958171,129.8958171
376,23,0.081802535,0.081802535
376,24,0.119891194,0.119891194
376,25,129.9983968,129.9983968
376,26,129.9924614,129.9924614
376,27,130.0120239,130.0120239
376,28,0.083667199,0.083667199
376,29,129.9895879,129.9895879
376,2,129.994705,-129.994705
376,30,129.9469591,129.9469591
376,3,-0.000635147,0.000635147
376,4,129.9416948,-129.9416948
376,5,130.0118967,-130.0118967
376,6,0.004294359,-0.004294359
376,7,129.8333426,-129.8333426
376,8,130.0074389,130.0074389
376,9,0.100552036,0.100552036
377,10,130.0001495,130.0001495
377,11,0.011432908,0.011432908
377,12,3.425268171,3.425268171
377,13,130.0313477,130.0313477
377,14,0.021361707,0.021361707
377,15,130.0069822,130.0069822
377,16,0.176319872,0.176319872
377,17,129.9928102,129.9928102
377,18,130.009752,130.009752
377,19,0.033412177,0.033412177
377,1,130.1065468,-130.1065468
377,20,0.01360402,0.01360402
377,21,0.005389456,0.005389456
377,22,130.0635,130.0635
377,23,0.01074281,0.01074281
377,24,129.9878079,129.9878079
377,25,130.0036755,130.0036755
377,26,130.0285813,130.0285813
377,27,129.9538584,129.9538584
377,28,129.9890265,129.9890265
377,29,130.0327754,130.0327754
377,2,129.9758277,-129.9758277
377,30,129.9847245,129.9847245
377,3,0.038705718,-0.038705718
377,4,130.0510091,-130.0510091
377,5,0.019213128,-0.019213128
